receive_time_s,stamp_s,sequence,frame_id,planner_id,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax_ref,ay_ref,az_ref,yaw_ref,yaw_rate_ref,trajectory_status
1780692406.294522285,1780692406.293958902,127,map,ego_position_cmd,0.1049109320215301,0.6839067180252201,1.2494218979091982,-0.1502580231113491,0.04720991940968854,0.0017057909769509416,-0.021244463734359845,-0.0676161104001071,-0.002501983581653162,2.8371667558491027,0.45,1
1780692406.338698387,1780692406.338013172,127,map,ego_position_cmd,0.1049109320215301,0.6839067180252201,1.2494218979091982,-0.1502580231113491,0.04720991940968854,0.0017057909769509416,-0.021244463734359845,-0.0676161104001071,-0.002501983581653162,2.8371667558491027,0.45,1
1780692406.382735014,1780692406.382004976,128,map,ego_position_cmd,0.09739534048738115,0.6861757689830531,1.2495038154728304,-0.1512790960423739,0.04382790321932152,0.0015809713280504581,-0.019722556448694684,-0.06807559321906827,-0.0025061306583120417,2.859597655201651,0.45,1
1780692406.426688671,1780692406.425998211,129,map,ego_position_cmd,0.08977924765457829,0.688289353498714,1.2495799986133058,-0.1522302090744213,0.04040066144456023,0.0014551036771206407,-0.018180297650052107,-0.06850359408348959,-0.0025099874297986077,2.8821807922489824,0.45,1
1780692406.470705271,1780692406.469987392,130,map,ego_position_cmd,0.08214880135931157,0.6902228305614253,1.2496495874879074,-0.15310027375264143,0.03696696061169021,0.0013295665282175883,-0.016635132275260596,-0.06889512318868865,-0.0025135103665753153,2.904671544300072,0.45,1
1780692406.514798164,1780692406.513998985,131,map,ego_position_cmd,0.0749624584958372,0.6918780920390482,1.249709085546344,-0.15384514141757166,0.03373310632312674,0.0012118044257033555,-0.015179897845407034,-0.06923031363790726,-0.002516522455783664,2.9257419658493746,0.45,1
1780692406.558588028,1780692406.557977438,132,map,ego_position_cmd,0.06669245039294153,0.6935871316865417,1.2497704420201439,-0.15461420925894384,0.03001160267682369,0.0010767866521156166,-0.013505221204570662,-0.06957639416652472,-0.002519628627269786,2.9498704164019727,0.45,1
1780692406.602618217,1780692406.601962090,133,map,ego_position_cmd,0.05902541338930842,0.6949869571073973,1.2498206410575332,-0.15524413069832882,0.02656143602518879,0.0009520378452074096,-0.011952646211334956,-0.06985985881424797,-0.0025221699535376185,2.9721388121994097,0.45,1
1780692406.646328449,1780692406.645935535,134,map,ego_position_cmd,0.05123329222386351,0.6962299088292405,1.2498651721011353,-0.15580345897315823,0.02305498150073858,0.0008256185246738577,-0.010374741675332363,-0.07011155653792121,-0.0025244243376199836,2.9946839539519714,0.45,1
1780692406.690624475,1780692406.690033436,134,map,ego_position_cmd,0.05123329222386351,0.6962299088292405,1.2498651721011353,-0.15580345897315823,0.02305498150073858,0.0008256185246738577,-0.010374741675332363,-0.07011155653792121,-0.0025244243376199836,2.9946839539519714,0.45,1
1780692406.734839439,1780692406.734055758,135,map,ego_position_cmd,0.04343581253012528,0.6972942991035812,1.2499032742664526,-0.1562824345966116,0.019546115638556377,0.0006994286134338393,-0.00879575203735037,-0.07032709556847523,-0.0025263532597391636,3.017169545851357,0.45,1
1780692406.778797388,1780692406.778026342,136,map,ego_position_cmd,0.03560636208145069,0.698184127983061,1.2499351053147647,-0.15668285759237746,0.01602286293665281,0.0005729887834153189,-0.007210288321493765,-0.07050728591656986,-0.002527964706559966,3.039683888251602,0.45,1
1780692406.822726011,1780692406.822023869,137,map,ego_position_cmd,0.027765483592209605,0.6988969445565419,1.2499605896309618,-0.1570036250504439,0.012494467616494323,0.00044658298630930165,-0.005622510427422445,-0.07065163127269976,-0.00252925485006744,3.0621792568519597,0.45,1
1780692406.866439342,1780692406.866008759,138,map,ego_position_cmd,0.019907494432127373,0.6994333865924015,1.249979759710178,-0.15724502396658074,0.00895837249445732,0.0003200714415768713,-0.004031267622505794,-0.07076026078496134,-0.0025302253353277704,3.0846833847015662,0.45,1
1780692406.910696745,1780692406.910040617,139,map,ego_position_cmd,0.012040413288991112,0.6997928364730047,1.249992600755119,-0.15740677641285217,0.005418185980046001,0.00019353528244345808,-0.0024381836910207007,-0.07083304938578348,-0.002530875413227903,3.107184683852029,0.45,1
1780692406.954547167,1780692406.953964949,140,map,ego_position_cmd,0.004166672902495672,0.6999751974596536,1.249999114187141,-0.15748883885684417,0.0018750028061230524,6.696557231226746e-05,-0.0008437512627553737,-0.07086997748557988,-0.002531205155724013,3.1296875926520444,0.45,1
1780692406.998527765,1780692406.997986555,141,map,ego_position_cmd,-0.0030427400850554028,0.699986773654055,1.2499995276282705,-0.1574940481443248,-0.0013692330382749315,-4.890164193345381e-05,0.0006161548672237192,-0.07087232166494617,-0.0025312260861812008,-3.1328990009795907,0.45,1
1780692407.042396307,1780692407.041913033,142,map,ego_position_cmd,-0.011653362260287488,0.699805944986689,1.2499930689834204,-0.15741267524401006,-0.00524401301712937,-0.00018731214445476727,0.0023598058577082165,-0.07083570385980453,-0.002530899117285659,-3.1082911780297526,0.45,1
1780692407.086574078,1780692407.085980892,142,map,ego_position_cmd,-0.011653362260287488,0.699805944986689,1.2499930689834204,-0.15741267524401006,-0.00524401301712937,-0.00018731214445476727,0.0023598058577082165,-0.07083570385980453,-0.002530899117285659,-3.1082911780297526,0.45,1
1780692407.130765200,1780692407.130115032,143,map,ego_position_cmd,-0.019423594200873712,0.6994606186515439,1.2499807326681114,-0.15725727839319475,-0.008740617390393172,-0.00031228524486889153,0.003933277825676928,-0.07076577527693764,-0.0025302745913231453,-3.0860681444800084,0.45,1
1780692407.174601555,1780692407.173996449,144,map,ego_position_cmd,-0.02730167662094014,0.698933544466114,1.249961897784573,-0.15702009500975134,-0.012285754479423065,-0.000439111568165015,0.00552858951574038,-0.0706590427543881,-0.0025293210753440094,-3.0635085392787675,0.45,1
1780692407.218679905,1780692407.218016863,145,map,ego_position_cmd,-0.03514267850567517,0.6982312337333437,1.2499367898209235,-0.15670405518000471,-0.01581420532755383,-0.0005655079646068769,0.007116392397399224,-0.07051682483100213,-0.002528049984684251,-3.0410155174279443,0.45,1
1780692407.262599707,1780692407.261977434,146,map,ego_position_cmd,-0.042325330641189415,0.6974313837092354,1.2499081793936637,-0.15634412266915595,-0.01904639878853524,-0.0006814800063096801,0.008570879454840858,-0.07035485520112018,-0.0025266015818042296,-3.0203664362805958,0.45,1
1780692407.306653976,1780692407.305990696,147,map,ego_position_cmd,-0.050853153342780504,0.6962859465746417,1.2498671788201505,-0.1558286759585888,-0.022883919004251227,-0.0008194596535408486,0.010297763551913053,-0.07012290418136496,-0.0025245259277701182,-2.9957818027302654,0.45,1
1780692407.350513458,1780692407.349973440,148,map,ego_position_cmd,-0.058546844991738255,0.6950684960142165,1.249823563559475,-0.15528082320639744,-0.026346080246282218,-0.0009442634871389902,0.011855736110826999,-0.06987637044287885,-0.0025223179051984293,-2.973525855280308,0.45,1
1780692407.394150734,1780692407.393913031,149,map,ego_position_cmd,-0.06629615836760318,0.693663817393827,1.2497731933515073,-0.15464871782722214,-0.02983327126542143,-0.0010703291290157758,0.013424972069439645,-0.06959192302224998,-0.002519767913420055,-2.9510236835802734,0.45,1
1780692407.438564777,1780692407.437946081,149,map,ego_position_cmd,-0.06629615836760318,0.693663817393827,1.2497731933515073,-0.15464871782722214,-0.02983327126542143,-0.0010703291290157758,0.013424972069439645,-0.06959192302224998,-0.002519767913420055,-2.9510236835802734,0.45,1
1780692407.482648134,1780692407.481997252,150,map,ego_position_cmd,-0.07400757442225984,0.6920860694739464,1.249716556220307,-0.15393873126327587,-0.03330340849001693,-0.0011961884898075586,0.014986533820507622,-0.06927242906847415,-0.0025169006586530447,-2.928534169028784,0.45,1
1780692407.526639223,1780692407.526019096,151,map,ego_position_cmd,-0.08138046500030201,0.6904074322284027,1.249656226491621,-0.15318334450278123,-0.03662120925013591,-0.001316955015281613,0.01647954416256116,-0.06893250502625156,-0.002513846466138308,-2.9069292635777617,0.45,1
1780692407.570699453,1780692407.570020199,152,map,ego_position_cmd,-0.08935417605708477,0.6884018782766423,1.2495840512332574,-0.15228084522448906,-0.04020937922568815,-0.0014480959324044635,0.01809422065155967,-0.06852638035102009,-0.002510192593683656,-2.883437115728951,0.45,1
