time,x_ref,y_ref,z_ref,yaw_ref,wind_force_x_n,wind_force_y_n,wind_force_z_n,acc_residual_raw_x_m_s2,acc_residual_raw_y_m_s2,acc_residual_raw_z_m_s2,disturbance_hat_x_m_s2,disturbance_hat_y_m_s2,disturbance_hat_z_m_s2,disturbance_comp_x_m_s2,disturbance_comp_y_m_s2,disturbance_comp_z_m_s2,acc_residual_after_comp_x_m_s2,acc_residual_after_comp_y_m_s2,acc_residual_after_comp_z_m_s2,controller_mode,disturbance_type
25.61,-1.7266993214239945,-1.045563709437278,2.0,-0.8623271115341263,0.0,0.0,0.0,0.0,0.0,0.0,4.295799664301753e-08,0.0,0.0,3.65142971465649e-08,0.0,0.0,-3.65142971465649e-08,0.0,0.0,NORMAL,NONE
25.62,-1.722140398629419,-1.050821341794178,2.0,-0.8505429066203279,0.0,0.0,0.0,0.0,0.0,0.0,3.8662196978715775e-08,0.0,0.0,3.286286743190841e-08,0.0,0.0,-3.286286743190841e-08,0.0,0.0,NORMAL,NONE
25.63,-1.7175466025506199,-1.0559938581969277,2.0,-0.8385884083873101,0.0,0.0,0.0,0.0,0.0,0.0,3.47959772808442e-08,0.0,0.0,2.9576580688717572e-08,0.0,0.0,-2.9576580688717572e-08,0.0,0.0,NORMAL,NONE
25.64,-1.7129180262118107,-1.0610808396745266,2.0,-0.8264628193224651,0.0,0.0,0.0,0.0,0.0,0.0,3.1316379552759784e-08,0.0,0.0,2.6618922619845817e-08,0.0,0.0,-2.6618922619845817e-08,0.0,0.0,NORMAL,NONE
25.65,-1.7082547633415044,-1.0660818741842562,2.0,-0.8141655217182864,0.0,0.0,0.0,0.0,0.0,0.0,2.8184741597483807e-08,0.0,0.0,2.3957030357861236e-08,0.0,0.0,-2.3957030357861236e-08,0.0,0.0,NORMAL,NONE
25.66,-1.7035569083706148,-1.0709965566450554,2.0,-0.8016960900712579,0.0,0.0,0.0,0.0,0.0,0.0,2.5366267437735426e-08,0.0,0.0,2.1561327322075112e-08,0.0,0.0,-2.1561327322075112e-08,0.0,0.0,NORMAL,NONE
25.67,-1.6988245564305442,-1.0758244889703321,2.0,-0.7890543036429091,0.0,0.0,0.0,0.0,0.0,0.0,2.2829640693961885e-08,0.0,0.0,1.9405194589867603e-08,0.0,0.0,-1.9405194589867603e-08,0.0,0.0,NORMAL,NONE
25.68,-1.6940578033512579,-1.0805652801002077,2.0,-0.7762401591188847,0.0,0.0,0.0,0.0,0.0,0.0,2.0546676624565697e-08,0.0,0.0,1.746467513088084e-08,0.0,0.0,-1.746467513088084e-08,0.0,0.0,NORMAL,NONE
25.69,-1.6892567456593428,-1.085218546033193,2.0,-0.7632538832941064,0.0,0.0,0.0,0.0,0.0,0.0,1.8492008962109127e-08,0.0,0.0,1.5718207617792756e-08,0.0,0.0,-1.5718207617792756e-08,0.0,0.0,NORMAL,NONE
25.7,-1.6844214805760551,-1.089783909857289,2.0,-0.7500959457042333,0.0,0.0,0.0,0.0,0.0,0.0,1.6642808065898214e-08,0.0,0.0,1.4146386856013482e-08,0.0,0.0,-1.4146386856013482e-08,0.0,0.0,NORMAL,NONE
25.71,-1.6795521060153418,-1.094261001780528,2.0,-0.7367670711157515,0.0,0.0,0.0,0.0,0.0,0.0,1.4978527259308393e-08,0.0,0.0,1.2731748170412134e-08,0.0,0.0,-1.2731748170412134e-08,0.0,0.0,NORMAL,NONE
25.72,-1.6746487205818787,-1.0986494591609048,2.0,-0.7232682517794664,0.0,0.0,0.0,0.0,0.0,0.0,1.3480674533377554e-08,0.0,0.0,1.145857335337092e-08,0.0,0.0,-1.145857335337092e-08,0.0,0.0,NORMAL,NONE
25.73,-1.669711423569048,-1.1029489265357766,2.0,-0.7096007593444617,0.0,0.0,0.0,0.0,0.0,0.0,1.2132607080039798e-08,0.0,0.0,1.0312716018033828e-08,0.0,0.0,-1.0312716018033828e-08,0.0,0.0,NORMAL,NONE
25.74,-1.664740314956947,-1.1071590556506343,2.0,-0.6957661563231055,0.0,0.0,0.0,0.0,0.0,0.0,1.0919346372035819e-08,0.0,0.0,9.281444416230447e-09,0.0,0.0,-9.281444416230447e-09,0.0,0.0,NORMAL,NONE
25.75,-1.6597354954103554,-1.1112795054873221,2.0,-0.6817663069909071,0.0,0.0,0.0,0.0,0.0,0.0,9.827411734832238e-09,0.0,0.0,8.353299974607402e-09,0.0,0.0,-8.353299974607402e-09,0.0,0.0,NORMAL,NONE
25.76,-1.654697066276698,-1.1153099422916557,2.0,-0.6676033875998496,0.0,0.0,0.0,0.0,0.0,0.0,8.844670561349015e-09,0.0,0.0,7.517969977146663e-09,0.0,0.0,-7.517969977146663e-09,0.0,0.0,NORMAL,NONE
25.77,-1.6496251295839925,-1.1192500396004579,2.0,-0.6532798957791884,0.0,0.0,0.0,0.0,0.0,0.0,7.960203505214113e-09,0.0,0.0,6.766172979431996e-09,0.0,0.0,-6.766172979431996e-09,0.0,0.0,NORMAL,NONE
25.78,-1.6445197880387838,-1.1230994782680006,2.0,-0.6387986589944629,0.0,0.0,0.0,0.0,0.0,0.0,7.1641831546927025e-09,0.0,0.0,6.089555681488797e-09,0.0,0.0,-6.089555681488797e-09,0.0,0.0,NORMAL,NONE
25.79,-1.6393811450240656,-1.1268579464918553,2.0,-0.6241628419335913,0.0,0.0,0.0,0.0,0.0,0.0,6.447764839223433e-09,0.0,0.0,5.480600113339917e-09,0.0,0.0,-5.480600113339917e-09,0.0,0.0,NORMAL,NONE
25.8,-1.634209304597177,-1.1305251398381548,2.0,-0.6093759526886016,0.0,0.0,0.0,0.0,0.0,0.0,5.80298835530109e-09,0.0,0.0,4.932540102005926e-09,0.0,0.0,-4.932540102005926e-09,0.0,0.0,NORMAL,NONE
25.81,-1.6290043714877187,-1.1341007612662377,2.0,-0.5944418476032284,0.0,0.0,0.0,0.0,0.0,0.0,5.222689519770981e-09,0.0,0.0,4.439286091805334e-09,0.0,0.0,-4.439286091805334e-09,0.0,0.0,NORMAL,NONE
25.82,-1.6237664510954017,-1.1375845211527271,2.0,-0.5793647346596995,0.0,0.0,0.0,0.0,0.0,0.0,4.7004205677938825e-09,0.0,0.0,3.9953574826248e-09,0.0,0.0,-3.9953574826248e-09,0.0,0.0,NORMAL,NONE
25.83,-1.6184956494879372,-1.140976137314976,2.0,-0.5641491752841186,0.0,0.0,0.0,0.0,0.0,0.0,4.230378511014494e-09,0.0,0.0,3.59582173436232e-09,0.0,0.0,-3.59582173436232e-09,0.0,0.0,NORMAL,NONE
25.84,-1.6131920733988774,-1.1442753350339294,2.0,-0.5488000844570758,0.0,0.0,0.0,0.0,0.0,0.0,3.807340659913045e-09,0.0,0.0,3.236239560926088e-09,0.0,0.0,-3.236239560926088e-09,0.0,0.0,NORMAL,NONE
25.85,-1.607855830225457,-1.147481847076376,2.0,-0.5333227290265139,0.0,0.0,0.0,0.0,0.0,0.0,3.4266065939217406e-09,0.0,0.0,2.9126156048334794e-09,0.0,0.0,-2.9126156048334794e-09,0.0,0.0,NORMAL,NONE
25.86,-1.6024870280264183,-1.150595413716593,2.0,-0.5177227241320341,0.0,0.0,0.0,0.0,0.0,0.0,3.0839459345295667e-09,0.0,0.0,2.6213540443501317e-09,0.0,0.0,-2.6213540443501317e-09,0.0,0.0,NORMAL,NONE
25.87,-1.5970857755198218,-1.1536157827573856,2.0,-0.5020060276644831,0.0,0.0,0.0,0.0,0.0,0.0,2.77555134107661e-09,0.0,0.0,2.3592186399151186e-09,0.0,0.0,-2.3592186399151186e-09,0.0,0.0,NORMAL,NONE
25.88,-1.5916521820808485,-1.1565427095505114,2.0,-0.48617893270145957,0.0,0.0,0.0,0.0,0.0,0.0,2.497996206968949e-09,0.0,0.0,2.1232967759236064e-09,0.0,0.0,-2.1232967759236064e-09,0.0,0.0,NORMAL,NONE
25.89,-1.5861863577395734,-1.1593759570165039,2.0,-0.4702480578781847,0.0,0.0,0.0,0.0,0.0,0.0,2.248196586272054e-09,0.0,0.0,1.9109670983312462e-09,0.0,0.0,-1.9109670983312462e-09,0.0,0.0,NORMAL,NONE
25.9,-1.5806884131787615,-1.1621152956638627,2.0,-0.454220335674076,0.0,0.0,0.0,0.0,0.0,0.0,2.0233769276448487e-09,0.0,0.0,1.7198703884981213e-09,0.0,0.0,-1.7198703884981213e-09,0.0,0.0,NORMAL,NONE
25.91,-1.5751584597315955,-1.164760503607659,2.0,-0.43810299861726687,0.0,0.0,0.0,0.0,0.0,0.0,1.821039234880364e-09,0.0,0.0,1.5478833496483093e-09,0.0,0.0,-1.5478833496483093e-09,0.0,0.0,NORMAL,NONE
25.92,-1.5695966093794438,-1.167311366587495,2.0,-0.42190356343345475,0.0,0.0,0.0,0.0,0.0,0.0,1.6389353113923277e-09,0.0,0.0,1.3930950146834784e-09,0.0,0.0,-1.3930950146834784e-09,0.0,0.0,NORMAL,NONE
25.93,-1.5640029747495927,-1.1697676779848611,2.0,-0.4056298131894036,0.0,0.0,0.0,0.0,0.0,0.0,1.475041780253095e-09,0.0,0.0,1.2537855132151306e-09,0.0,0.0,-1.2537855132151306e-09,0.0,0.0,NORMAL,NONE
25.94,-1.5583776691129454,-1.1721292388398803,2.0,-0.3892897775065777,0.0,0.0,0.0,0.0,0.0,0.0,1.3275376022277854e-09,0.0,0.0,1.1284069618936176e-09,0.0,0.0,-1.1284069618936176e-09,0.0,0.0,NORMAL,NONE
25.95,-1.5527208063817515,-1.1743958578674134,2.0,-0.3728917109455075,0.0,0.0,0.0,0.0,0.0,0.0,1.1947838420050068e-09,0.0,0.0,1.0155662657042558e-09,0.0,0.0,-1.0155662657042558e-09,0.0,0.0,NORMAL,NONE
25.96,-1.5470325011072874,-1.1765673514725583,2.0,-0.3564440696855455,0.0,0.0,0.0,0.0,0.0,0.0,1.0753054578045062e-09,0.0,0.0,9.140096391338303e-10,0.0,0.0,-9.140096391338303e-10,0.0,0.0,NORMAL,NONE
25.97,-1.541312868477541,-1.1786435437655205,2.0,-0.33995548664850733,0.0,0.0,0.0,0.0,0.0,0.0,9.677749120240556e-10,0.0,0.0,8.226086752204472e-10,0.0,0.0,-8.226086752204472e-10,0.0,0.0,NORMAL,NONE
25.98,-1.5355620243148775,-1.1806242665758593,2.0,-0.32343474523649685,0.0,0.0,0.0,0.0,0.0,0.0,8.709974208216501e-10,0.0,0.0,7.403478076984025e-10,0.0,0.0,-7.403478076984025e-10,0.0,0.0,NORMAL,NONE
25.99,-1.529780085073697,-1.1825093594661091,2.0,-0.30689075187429204,0.0,0.0,0.0,0.0,0.0,0.0,7.838976787394851e-10,0.0,0.0,6.663130269285623e-10,0.0,0.0,-6.663130269285623e-10,0.0,0.0,NORMAL,NONE
26.0,-1.5239671678380642,-1.1842986697447793,2.0,-0.2903325075641914,0.0,0.0,0.0,0.0,0.0,0.0,7.055079108655365e-10,0.0,0.0,5.996817242357061e-10,0.0,0.0,-5.996817242357061e-10,0.0,0.0,NORMAL,NONE
26.01,-1.518123390319362,-1.1859920524787126,2.0,-0.2737690786761489,0.0,0.0,0.0,0.0,0.0,0.0,6.349571197789829e-10,0.0,0.0,5.397135518121355e-10,0.0,0.0,-5.397135518121355e-10,0.0,0.0,NORMAL,NONE
26.02,-1.5122488708538853,-1.187589370504834,2.0,-0.2572095672072158,0.0,0.0,0.0,0.0,0.0,0.0,5.714614078010846e-10,0.0,0.0,4.857421966309219e-10,0.0,0.0,-4.857421966309219e-10,0.0,0.0,NORMAL,NONE
26.03,-1.5063437284004453,-1.1890904944412584,2.0,-0.24066308075279588,0.0,0.0,0.0,0.0,0.0,0.0,5.143152670209761e-10,0.0,0.0,4.3716797696782967e-10,0.0,0.0,-4.3716797696782967e-10,0.0,0.0,NORMAL,NONE
26.04,-1.5004080825379846,-1.1904953026977654,2.0,-0.2241387024364576,0.0,0.0,0.0,0.0,0.0,0.0,4.628837403188785e-10,0.0,0.0,3.9345117927104673e-10,0.0,0.0,-3.9345117927104673e-10,0.0,0.0,NORMAL,NONE
26.05,-1.494442053463122,-1.191803681485656,2.0,-0.20764546104545678,0.0,0.0,0.0,0.0,0.0,0.0,4.165953662869907e-10,0.0,0.0,3.5410606134394206e-10,0.0,0.0,-3.5410606134394206e-10,0.0,0.0,NORMAL,NONE
26.06,-1.4884457619877443,-1.1930155248269632,2.0,-0.19119230161651343,0.0,0.0,0.0,0.0,0.0,0.0,3.749358296582916e-10,0.0,0.0,3.1869545520954787e-10,0.0,0.0,-3.1869545520954787e-10,0.0,0.0,NORMAL,NONE
26.07,-1.4824193295365495,-1.194130734563039,2.0,-0.17478805670893208,0.0,0.0,0.0,0.0,0.0,0.0,3.3744224669246245e-10,0.0,0.0,2.868259096885931e-10,0.0,0.0,-2.868259096885931e-10,0.0,0.0,NORMAL,NONE
26.08,-1.476362878144591,-1.1951492203625038,2.0,-0.1584414185921599,0.0,0.0,0.0,0.0,0.0,0.0,3.036980220232162e-10,0.0,0.0,2.581433187197338e-10,0.0,0.0,-2.581433187197338e-10,0.0,0.0,NORMAL,NONE
26.09,-1.4702765304547951,-1.196070899728566,2.0,-0.1421609125609312,0.0,0.0,0.0,0.0,0.0,0.0,2.733282198208946e-10,0.0,0.0,2.323289868477604e-10,0.0,0.0,-2.323289868477604e-10,0.0,0.0,NORMAL,NONE
26.1,-1.4641604097155023,-1.1968956980057,2.0,-0.12595487157470622,0.0,0.0,0.0,0.0,0.0,0.0,2.4599539783880517e-10,0.0,0.0,2.0909608816298438e-10,0.0,0.0,-2.0909608816298438e-10,0.0,0.0,NORMAL,NONE
26.11,-1.458014639777948,-1.1976235483856963,2.0,-0.10983141239850382,0.0,0.0,0.0,0.0,0.0,0.0,2.2139585805492464e-10,0.0,0.0,1.8818647934668594e-10,0.0,0.0,-1.8818647934668594e-10,0.0,0.0,NORMAL,NONE
26.12,-1.4518393450937566,-1.1982543919130726,2.0,-0.09379841340124993,0.0,0.0,0.0,0.0,0.0,0.0,1.992562722494322e-10,0.0,0.0,1.6936783141201735e-10,0.0,0.0,-1.6936783141201735e-10,0.0,0.0,NORMAL,NONE
26.13,-1.4456346507124438,-1.1987881774898475,2.0,-0.07786349414455263,0.0,0.0,0.0,0.0,0.0,0.0,1.7933064502448899e-10,0.0,0.0,1.5243104827081564e-10,0.0,0.0,-1.5243104827081564e-10,0.0,0.0,NORMAL,NONE
26.14,-1.4394006822788517,-1.1992248618796812,2.0,-0.06203399687040969,0.0,0.0,0.0,0.0,0.0,0.0,1.613975805220401e-10,0.0,0.0,1.371879434437341e-10,0.0,0.0,-1.371879434437341e-10,0.0,0.0,NORMAL,NONE
26.15,-1.4331375660306305,-1.1995644097113776,2.0,-0.04631696997204169,0.0,0.0,0.0,0.0,0.0,0.0,1.452578224698361e-10,0.0,0.0,1.2346914909936068e-10,0.0,0.0,-1.2346914909936068e-10,0.0,0.0,NORMAL,NONE
26.16,-1.42684542879567,-1.1998067934817471,2.0,-0.030719153506483313,0.0,0.0,0.0,0.0,0.0,0.0,1.307320402228525e-10,0.0,0.0,1.1112223418942462e-10,0.0,0.0,-1.1112223418942462e-10,0.0,0.0,NORMAL,NONE
26.17,-1.4205243979895343,-1.1999519935578373,2.0,-0.015246966783291559,0.0,0.0,0.0,0.0,0.0,0.0,1.1765883620056724e-10,0.0,0.0,1.0001001077048216e-10,0.0,0.0,-1.0001001077048216e-10,0.0,0.0,NORMAL,NONE
26.18,-1.4141746016128816,-1.1999999981785212,2.0,9.35019603709975e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0589295258051053e-10,0.0,0.0,9.000900969343395e-11,0.0,0.0,-9.000900969343395e-11,0.0,0.0,NORMAL,NONE
26.19,-1.4077961682488709,-1.199950803455451,2.0,0.015296503810736231,0.0,0.0,0.0,0.0,0.0,0.0,9.530365732245948e-11,0.0,0.0,8.100810872409055e-11,0.0,0.0,-8.100810872409055e-11,0.0,0.0,NORMAL,NONE
26.2,-1.4013892270605628,-1.199804413373372,2.0,0.030356635388250366,0.0,0.0,0.0,0.0,0.0,0.0,8.577329159021353e-11,0.0,0.0,7.29072978516815e-11,0.0,0.0,-7.29072978516815e-11,0.0,0.0,NORMAL,NONE
26.21,-1.3949539077882895,-1.199560839789801,2.0,0.04526884307150238,0.0,0.0,0.0,0.0,0.0,0.0,7.719596243119218e-11,0.0,0.0,6.561656806651335e-11,0.0,0.0,-6.561656806651335e-11,0.0,0.0,NORMAL,NONE
26.22,-1.388490340747057,-1.1992201024340656,2.0,0.0600284253048882,0.0,0.0,0.0,0.0,0.0,0.0,6.947636618807296e-11,0.0,0.0,5.905491125986202e-11,0.0,0.0,-5.905491125986202e-11,0.0,0.0,NORMAL,NONE
26.23,-1.3819986568238691,-1.1987822289057044,2.0,0.07463103307636447,0.0,0.0,0.0,0.0,0.0,0.0,6.252872956926567e-11,0.0,0.0,5.314942013387582e-11,0.0,0.0,-5.314942013387582e-11,0.0,0.0,NORMAL,NONE
26.24,-1.3754789874751059,-1.1982472546722345,2.0,0.08907266866420904,0.0,0.0,0.0,0.0,0.0,0.0,5.62758566123391e-11,0.0,0.0,4.783447812048824e-11,0.0,0.0,-4.783447812048824e-11,0.0,0.0,NORMAL,NONE
26.25,-1.3689314647238489,-1.197615223066276,2.0,0.1033496827630416,0.0,0.0,0.0,0.0,0.0,0.0,5.064827095110519e-11,0.0,0.0,4.305103030843941e-11,0.0,0.0,-4.305103030843941e-11,0.0,0.0,NORMAL,NONE
26.26,-1.3623562211572102,-1.1968861852820436,2.0,0.11745877010750067,0.0,0.0,0.0,0.0,0.0,0.0,4.558344385599467e-11,0.0,0.0,3.874592727759547e-11,0.0,0.0,-3.874592727759547e-11,0.0,0.0,NORMAL,NONE
26.27,-1.3557533899236476,-1.1960602003711989,2.0,0.1313969637184262,0.0,0.0,0.0,0.0,0.0,0.0,4.1025099470395204e-11,0.0,0.0,3.487133454983592e-11,0.0,0.0,-3.487133454983592e-11,0.0,0.0,NORMAL,NONE
26.28,-1.3491231047302672,-1.1951373352380683,2.0,0.14516162790049897,0.0,0.0,0.0,0.0,0.0,0.0,3.692258952335568e-11,0.0,0.0,3.138420109485233e-11,0.0,0.0,-3.138420109485233e-11,0.0,0.0,NORMAL,NONE
26.29,-1.3424654998401184,-1.194117664634223,2.0,0.15875045012244177,0.0,0.0,0.0,0.0,0.0,0.0,3.3230330571020116e-11,0.0,0.0,2.8245780985367098e-11,0.0,0.0,-2.8245780985367098e-11,0.0,0.0,NORMAL,NONE
26.3,-1.335780710069472,-1.1930012711524245,2.0,0.17216143191119412,0.0,0.0,0.0,0.0,0.0,0.0,2.9907297513918106e-11,0.0,0.0,2.542120288683039e-11,0.0,0.0,-2.542120288683039e-11,0.0,0.0,NORMAL,NONE
26.31,-1.3290688707850957,-1.1917882452199346,2.0,0.18539287889010725,0.0,0.0,0.0,0.0,0.0,0.0,2.6916567762526297e-11,0.0,0.0,2.287908259814735e-11,0.0,0.0,-2.287908259814735e-11,0.0,0.0,NORMAL,NONE
26.32,-1.3223301179014975,-1.1904786850911897,2.0,0.19844339008841622,0.0,0.0,0.0,0.0,0.0,0.0,2.4224910986273667e-11,0.0,0.0,2.0591174338332615e-11,0.0,0.0,-2.0591174338332615e-11,0.0,0.0,NORMAL,NONE
26.33,-1.3155645878782034,-1.1890726968398457,2.0,0.2113118466449901,0.0,0.0,0.0,0.0,0.0,0.0,2.1802419887646303e-11,0.0,0.0,1.8532056904499356e-11,0.0,0.0,-1.8532056904499356e-11,0.0,0.0,NORMAL,NONE
26.34,-1.3087724177169575,-1.187570394350181,2.0,0.22399740002450352,0.0,0.0,0.0,0.0,0.0,0.0,1.9622177898881674e-11,0.0,0.0,1.6678851214049424e-11,0.0,0.0,-1.6678851214049424e-11,0.0,0.0,NORMAL,NONE
26.35,-1.3019537449589733,-1.1859718993078754,2.0,0.2364994598576497,0.0,0.0,0.0,0.0,0.0,0.0,1.7659960108993508e-11,0.0,0.0,1.501096609264448e-11,0.0,0.0,-1.501096609264448e-11,0.0,0.0,NORMAL,NONE
26.36,-1.2951087076821493,-1.1842773411901557,2.0,0.24881768151068967,0.0,0.0,0.0,0.0,0.0,0.0,1.5893964098094157e-11,0.0,0.0,1.3509869483380033e-11,0.0,0.0,-1.3509869483380033e-11,0.0,0.0,NORMAL,NONE
26.37,-1.2882374444982483,-1.182486857255301,2.0,0.2609519534821866,0.0,0.0,0.0,0.0,0.0,0.0,1.4304567688284741e-11,0.0,0.0,1.215888253504203e-11,0.0,0.0,-1.215888253504203e-11,0.0,0.0,NORMAL,NONE
26.38,-1.2813400945501174,-1.1806005925315313,2.0,0.2729023847170318,0.0,0.0,0.0,0.0,0.0,0.0,1.2874110919456267e-11,0.0,0.0,1.0942994281537826e-11,0.0,0.0,-1.0942994281537826e-11,0.0,0.0,NORMAL,NONE
26.39,-1.2744167975088578,-1.1786186998052581,2.0,0.2846692919203672,0.0,0.0,0.0,0.0,0.0,0.0,1.158669982751064e-11,0.0,0.0,9.848694853384044e-12,0.0,0.0,-9.848694853384044e-12,0.0,0.0,NORMAL,NONE
26.4,-1.2674676935710008,-1.1765413396087099,2.0,0.29625318694585695,0.0,0.0,0.0,0.0,0.0,0.0,1.0428029844759576e-11,0.0,0.0,8.86382536804564e-12,0.0,0.0,-8.86382536804564e-12,0.0,0.0,NORMAL,NONE
26.41,-1.2604929234556548,-1.1743686802069235,2.0,0.30765476432511635,0.0,0.0,0.0,0.0,0.0,0.0,9.38522686028362e-12,0.0,0.0,7.977442831241077e-12,0.0,0.0,-7.977442831241077e-12,0.0,0.0,NORMAL,NONE
26.42,-1.2534926284016852,-1.1721008975841258,2.0,0.3188748889972737,0.0,0.0,0.0,0.0,0.0,0.0,8.446704174255258e-12,0.0,0.0,7.1796985481169695e-12,0.0,0.0,-7.1796985481169695e-12,0.0,0.0,NORMAL,NONE
26.43,-1.2464669501648273,-1.1697381754294691,2.0,0.3299145842904639,0.0,0.0,0.0,0.0,0.0,0.0,7.602033756829732e-12,0.0,0.0,6.4617286933052725e-12,0.0,0.0,-6.4617286933052725e-12,0.0,0.0,NORMAL,NONE
26.44,-1.2394160310148172,-1.1672807051221534,2.0,0.34077502019964945,0.0,0.0,0.0,0.0,0.0,0.0,6.84183038114676e-12,0.0,0.0,5.815555823974746e-12,0.0,0.0,-5.815555823974746e-12,0.0,0.0,NORMAL,NONE
26.45,-1.2323400137325378,-1.1647286857159336,2.0,0.35145750199852915,0.0,0.0,0.0,0.0,0.0,0.0,6.1576473430320836e-12,0.0,0.0,5.234000241577271e-12,0.0,0.0,-5.234000241577271e-12,0.0,0.0,NORMAL,NONE
26.46,-1.2252390416070886,-1.1620823239229838,2.0,0.36196345921708034,0.0,0.0,0.0,0.0,0.0,0.0,5.541882608728876e-12,0.0,0.0,4.710600217419544e-12,0.0,0.0,-4.710600217419544e-12,0.0,0.0,NORMAL,NONE
26.47,-1.2181132584329157,-1.1593418340971626,2.0,0.3722944350099958,0.0,0.0,0.0,0.0,0.0,0.0,4.987694347855988e-12,0.0,0.0,4.2395401956775896e-12,0.0,0.0,-4.2395401956775896e-12,0.0,0.0,NORMAL,NONE
26.48,-1.2109628085068849,-1.1565074382166485,2.0,0.3824520759361764,0.0,0.0,0.0,0.0,0.0,0.0,4.488924913070389e-12,0.0,0.0,3.815586176109831e-12,0.0,0.0,-3.815586176109831e-12,0.0,0.0,NORMAL,NONE
26.49,-1.2037878366253651,-1.1535793658659583,2.0,0.3924381221641447,0.0,0.0,0.0,0.0,0.0,0.0,4.04003242176335e-12,0.0,0.0,3.4340275584988477e-12,0.0,0.0,-3.4340275584988477e-12,0.0,0.0,NORMAL,NONE
26.5,-1.196588488081284,-1.1505578542173487,2.0,0.4022543981138284,0.0,0.0,0.0,0.0,0.0,0.0,3.6360291795870155e-12,0.0,0.0,3.090624802648963e-12,0.0,0.0,-3.090624802648963e-12,0.0,0.0,NORMAL,NONE
26.51,-1.1893649086612117,-1.1474431480116143,2.0,0.41190280354089964,0.0,0.0,0.0,0.0,0.0,0.0,3.272426261628314e-12,0.0,0.0,2.7815623223840666e-12,0.0,0.0,-2.7815623223840666e-12,0.0,0.0,NORMAL,NONE
26.52,-1.1821172446423844,-1.144235499538255,2.0,0.4213853050663945,0.0,0.0,0.0,0.0,0.0,0.0,2.9451836354654825e-12,0.0,0.0,2.50340609014566e-12,0.0,0.0,-2.50340609014566e-12,0.0,0.0,NORMAL,NONE
26.53,-1.1748456427897427,-1.1409351686150397,2.0,0.430703928150835,0.0,0.0,0.0,0.0,0.0,0.0,2.650665271918934e-12,0.0,0.0,2.253065481131094e-12,0.0,0.0,-2.253065481131094e-12,0.0,0.0,NORMAL,NONE
26.54,-1.1675502503529869,-1.137542422566974,2.0,0.4398607495093243,0.0,0.0,0.0,0.0,0.0,0.0,2.3855987447270406e-12,0.0,0.0,2.0277589330179845e-12,0.0,0.0,-2.0277589330179845e-12,0.0,0.0,NORMAL,NONE
26.55,-1.1602312150635559,-1.1340575362046286,2.0,0.44885788996173515,0.0,0.0,0.0,0.0,0.0,0.0,2.1470388702543367e-12,0.0,0.0,1.824983039716186e-12,0.0,0.0,-1.824983039716186e-12,0.0,0.0,NORMAL,NONE
26.56,-1.152888685131667,-1.1304807918018946,2.0,0.45769750770967693,0.0,0.0,0.0,0.0,0.0,0.0,1.932334983228903e-12,0.0,0.0,1.6424847357445676e-12,0.0,0.0,-1.6424847357445676e-12,0.0,0.0,NORMAL,NONE
26.57,-1.1455228092433007,-1.1268124790731138,2.0,0.46638179203046354,0.0,0.0,0.0,0.0,0.0,0.0,1.7391014849060129e-12,0.0,0.0,1.4782362621701109e-12,0.0,0.0,-1.4782362621701109e-12,0.0,0.0,NORMAL,NONE
26.58,-1.1381337365571917,-1.1230528951496108,2.0,0.47491295737657696,0.0,0.0,0.0,0.0,0.0,0.0,1.5651913364154116e-12,0.0,0.0,1.3304126359530998e-12,0.0,0.0,-1.3304126359530998e-12,0.0,0.0,NORMAL,NONE
26.59,-1.1307216167018097,-1.1192023445556283,2.0,0.48329323786801076,0.0,0.0,0.0,0.0,0.0,0.0,1.4086722027738706e-12,0.0,0.0,1.19737137235779e-12,0.0,0.0,-1.19737137235779e-12,0.0,0.0,NORMAL,NONE
26.6,-1.1232865997723285,-1.115261139183659,2.0,0.49152488216388185,0.0,0.0,0.0,0.0,0.0,0.0,1.2678049824964836e-12,0.0,0.0,1.077634235122011e-12,0.0,0.0,-1.077634235122011e-12,0.0,0.0,NORMAL,NONE
26.61,-1.1158288363275863,-1.1112295982691833,2.0,0.4996101486989606,0.0,0.0,0.0,0.0,0.0,0.0,1.1410244842468353e-12,0.0,0.0,9.6987081160981e-13,0.0,0.0,-9.6987081160981e-13,0.0,0.0,NORMAL,NONE
26.62,-1.1083484773870387,-1.107108048364811,2.0,0.5075513012702341,0.0,0.0,0.0,0.0,0.0,0.0,1.0269220358221518e-12,0.0,0.0,8.72883730448829e-13,0.0,0.0,-8.72883730448829e-13,0.0,0.0,NORMAL,NONE
26.63,-1.100845674427701,-1.1028968233138323,2.0,0.5153506049582499,0.0,0.0,0.0,0.0,0.0,0.0,9.242298322399366e-13,0.0,0.0,7.855953574039461e-13,0.0,0.0,-7.855953574039461e-13,0.0,0.0,NORMAL,NONE
26.64,-1.0933205793810685,-1.098596264223169,2.0,0.5230103223678173,0.0,0.0,0.0,0.0,0.0,0.0,8.318068490159429e-13,0.0,0.0,7.070358216635514e-13,0.0,0.0,-7.070358216635514e-13,0.0,0.0,NORMAL,NONE
26.65,-1.08577334463007,-1.094206719435763,2.0,0.5305327101724877,0.0,0.0,0.0,0.0,0.0,0.0,7.486261641143486e-13,0.0,0.0,6.363322394971963e-13,0.0,0.0,-6.363322394971963e-13,0.0,0.0,NORMAL,NONE
