time,eta1,eta2,eta3,eta4,fault_active,controller_mode,desired_thrust,desired_roll_moment,desired_pitch_moment,desired_yaw_moment,no_realloc_motor_1,no_realloc_motor_2,no_realloc_motor_3,no_realloc_motor_4,realloc_motor_1,realloc_motor_2,realloc_motor_3,realloc_motor_4,no_realloc_wrench_error,realloc_wrench_error,no_realloc_torque_error,realloc_torque_error
0.1,1.0,1.0,1.0,1.0,0,NORMAL,1.8174514593117235,0.02033370914473933,0.02953693003587616,0.0033840789108015535,0.46978127118025376,0.3568974305981742,0.49534577365563387,0.49542698387766165,0.46978127118025376,0.3568974305981742,0.49534577365563387,0.49542698387766165,9.85133562538035e-18,9.85133562538035e-18,9.85133562538035e-18,9.85133562538035e-18
0.11,1.0,1.0,1.0,1.0,0,NORMAL,1.8191640236833537,0.02095521590522686,0.029439988925285206,0.0037117891480455537,0.47393817518224807,0.3538660896447476,0.4975069891268547,0.49385276972950337,0.47393817518224807,0.3538660896447476,0.4975069891268547,0.49385276972950337,4.6306476598808334e-17,4.6306476598808334e-17,4.6306476598808334e-17,4.6306476598808334e-17
0.12,1.0,1.0,1.0,1.0,0,NORMAL,1.8208673205031918,0.021566588909258548,0.02933393605536539,0.004036465939428175,0.4780660641403288,0.3508844404019188,0.49964202843507,0.49227478752587417,0.4780660641403288,0.3508844404019188,0.49964202843507,0.49227478752587417,4.046035655711836e-17,4.046035655711836e-17,4.046035655711836e-17,4.046035655711836e-17
0.13,1.0,1.0,1.0,1.0,0,NORMAL,1.8225605260720104,0.02216753250227493,0.029218804249778078,0.004357843944050509,0.4821620647357803,0.34795485316195246,0.5017489307010667,0.49069467747321077,0.4821620647357803,0.34795485316195246,0.5017489307010667,0.49069467747321077,3.656318114310038e-17,3.656318114310038e-17,3.656318114310038e-17,3.656318114310038e-17
0.14,1.0,1.0,1.0,1.0,0,NORMAL,1.824242821570622,0.022757756073287193,0.029094629142140727,0.004675660516934841,0.48622333043814925,0.34507966606343754,0.503825755629409,0.4891140694396261,0.48622333043814925,0.34507966606343754,0.503825755629409,0.4891140694396261,2.872787973076523e-17,2.872787973076523e-17,2.872787973076523e-17,2.872787973076523e-17
0.15,1.0,1.0,1.0,1.0,0,NORMAL,1.825913393455852,0.023336974195414015,0.028961449164998217,0.004989655923670289,0.4902470436034597,0.3422611832216935,0.5058705851856379,0.4875345814450609,0.4902470436034597,0.3422611832216935,0.5058705851856379,0.4875345814450609,5.444379262168902e-17,5.444379262168902e-17,5.444379262168902e-17,5.444379262168902e-17
0.16,1.0,1.0,1.0,1.0,0,NORMAL,1.8275714338539615,0.023904906763911497,0.02881930553792784,0.005299573552679777,0.4942304175496881,0.33950167288304867,0.5078815252552891,0.48595781816593564,0.4942304175496881,0.33950167288304867,0.5078815252552891,0.48595781816593564,3.029564307160424e-17,3.029564307160424e-17,3.029564307160424e-17,3.029564307160424e-17
0.17,1.0,1.0,1.0,1.0,0,NORMAL,1.829216140951327,0.02446127913162933,0.02866824225478175,0.005605160124934891,0.4981706986079107,0.33680336560447005,0.5098567072833342,0.484385369455612,0.4981706986079107,0.33680336560447005,0.5098567072833342,0.484385369455612,2.256757902019499e-16,2.256757902019499e-16,4.0320661043207817e-17,4.0320661043207817e-17
0.18,1.0,1.0,1.0,1.0,0,NORMAL,1.8308467193821918,0.025005822241827715,0.02850830607007072,0.005906165900947227,0.5020651681475485,0.33416845246001764,0.5117942898926677,0.4828188088819578,0.5020651681475485,0.33416845246001764,0.5117942898926677,0.4828188088819578,5.431236087418297e-17,5.431236087418297e-17,5.431236087418297e-17,5.431236087418297e-17
0.19,1.0,1.0,1.0,1.0,0,NORMAL,1.832462380613296,0.025538272758290823,0.028339546484493505,0.006202344884867057,0.5059111445741569,0.33159908327556475,0.5136924604802754,0.481259692283299,0.5059111445741569,0.33159908327556475,0.5136924604802754,0.481259692283299,1.1107649934270853e-17,1.1107649934270853e-17,1.1107649934270853e-17,1.1107649934270853e-17
0.2,1.0,1.0,1.0,1.0,0,NORMAL,1.834062343325206,0.02605837319267384,0.02816201572961622,0.006493455025522511,0.5097059852982357,0.32909736489321095,0.5155494367897424,0.4797095563440168,0.5097059852982357,0.32909736489321095,0.5155494367897424,0.4797095563440168,2.3289914410393103e-17,2.3289914410393103e-17,2.3289914410393103e-17,2.3289914410393103e-17
0.21,1.0,1.0,1.0,1.0,0,NORMAL,1.8356458337901518,0.026565872029022053,0.027975768751706553,0.006779258414235012,0.5134470886735456,0.3266653594667898,0.5173634684587805,0.4781699171910359,0.5134470886735456,0.3266653594667898,0.5173634684587805,0.4781699171910359,4.181367333348073e-17,4.181367333348073e-17,4.181367333348073e-17,4.181367333348073e-17
0.22,1.0,1.0,1.0,1.0,0,NORMAL,1.8372120862461967,0.027060523845401727,0.027780863194727702,0.007059521479249249,0.5171318959034512,0.32430508278984777,0.5191328385404679,0.47664226901242973,0.5171318959034512,0.32430508278984777,0.5191328385404679,0.47664226901242973,2.2943644448533397e-16,2.2943644448533397e-16,5.776915683787074e-17,5.776915683787074e-17
0.23,1.0,1.0,1.0,1.0,0,NORMAL,1.8387603432675519,0.02754208943258399,0.027577359382497443,0.007334015176618824,0.5207578929138318,0.32201850265745124,0.5208558649969246,0.47512808269934426,0.5207578929138318,0.32201850265745124,0.5208558649969246,0.47512808269934426,5.2222092010065116e-17,5.2222092010065116e-17,5.2222092010065116e-17,5.2222092010065116e-17
0.24,1.0,1.0,1.0,1.0,0,NORMAL,1.840289856130861,0.02801033590972428,0.02736532030001771,0.007602515177391564,0.5243226121911263,0.3198075372631439,0.5225309021641635,0.47362880451242717,0.5243226121911263,0.3198075372631439,0.5225309021641635,0.47362880451242717,2.2315314500262475e-16,2.2315314500262475e-16,2.2215299868541707e-17,2.2215299868541707e-17
0.25,1.0,1.0,1.0,1.0,0,NORMAL,1.8417998851772759,0.028465036836981452,0.027144811573980587,0.007864802050941528,0.5278236345841107,0.317674053632359,0.524156342186886,0.4721458547739201,0.5278236345841107,0.317674053632359,0.524156342186886,0.4721458547739201,3.836053764134925e-17,3.836053764134925e-17,3.836053764134925e-17,3.836053764134925e-17
0.26,1.0,1.0,1.0,1.0,0,NORMAL,1.84328970017015,0.028905972325022088,0.026915901452456623,0.008120661444297862,0.5312585910680272,0.31561986609355713,0.5257306164220121,0.4706806265865536,0.5312585910680272,0.31561986609355713,0.5257306164220121,0.4706806265865536,2.8451580443804176e-17,2.8451580443804176e-17,2.8451580443804176e-17,2.8451580443804176e-17
0.27,1.0,1.0,1.0,1.0,0,NORMAL,1.8447585806481734,0.029332929141357017,0.026678660783771912,0.008369884257323969,0.5346251644697224,0.3136467347883313,0.5272521968097639,0.46923448458035594,0.5346251644697224,0.3136467347883313,0.5272521968097639,0.46923448458035594,2.2618026913899e-16,2.2618026913899e-16,4.305470440582207e-17,4.305470440582207e-17
0.28,1.0,1.0,1.0,1.0,0,NORMAL,1.8462058162737816,0.029745700813458665,0.026433162994580296,0.00861226681360382,0.5379210911524749,0.31175636422169273,0.5287195972111461,0.4678087636884677,0.5379210911524749,0.31175636422169273,0.5287195972111461,0.4678087636884677,2.232610005647474e-16,2.232610005647474e-16,2.3273757686693185e-17,2.3273757686693185e-17
0.29,1.0,1.0,1.0,1.0,0,NORMAL,1.8476307071766684,0.030144087728609322,0.02617948406713763,0.00884761102689574,0.5411441626592312,0.3099504018537208,0.5301313747106986,0.4664047679530178,0.5411441626592312,0.3099504018537208,0.5301313747106986,0.4664047679530178,4.347204570675246e-17,4.347204570675246e-17,4.347204570675246e-17,4.347204570675246e-17
0.3,1.0,1.0,1.0,1.0,0,NORMAL,1.849032564292238,0.030527897230432095,0.025917702515785058,0.009075724563017664,0.5442922273129944,0.3082304367337218,0.5314861308834193,0.4650237693621027,0.5442922273129944,0.3082304367337218,0.5314861308834193,0.4650237693621027,2.232610005647474e-16,2.232610005647474e-16,2.3273757686693185e-17,2.3273757686693185e-17
0.31,1.0,1.0,1.0,1.0,0,NORMAL,1.8504107096948297,0.030896943712057822,0.025647899362648597,0.009296420997031509,0.5473631917731495,0.30659799817801925,0.5327825130247905,0.4636670067188705,0.5473631917731495,0.30659799817801925,0.5327825130247905,0.4636670067188705,1.471961680016039e-17,1.471961680016039e-17,1.471961680016039e-17,1.471961680016039e-17
0.32,1.0,1.0,1.0,1.0,0,NORMAL,1.8517644769255557,0.03125104870588288,0.025370158112562564,0.009509519965598288,0.5503550225465416,0.3050545544924512,0.5340192153428743,0.46233568454368845,0.5503550225465416,0.3050545544924512,0.5340192153428743,0.46233568454368845,9.239743682377798e-17,9.239743682377798e-17,9.239743682377798e-17,9.239743682377798e-17
0.33,1.0,1.0,1.0,1.0,0,NORMAL,1.8530932113145968,0.03159004096987459,0.025084564727224593,0.009714847314379351,0.5532657474521576,0.30360151174062794,0.5351949801114633,0.461030972010348,0.5532657474521576,0.30360151174062794,0.5351949801114633,0.461030972010348,3.8517111915170804e-17,3.8517111915170804e-17,3.8517111915170804e-17,3.8517111915170804e-17
0.34,1.0,1.0,1.0,1.0,0,NORMAL,1.8543962702977936,0.03191375657038228,0.024791207598590263,0.009912235240363394,0.5560934570382989,0.3022402125589583,0.5363085987833212,0.45975400191721527,0.5560934570382989,0.3022402125589583,0.5363085987833212,0.45975400191721527,2.9079264368403834e-17,2.9079264368403834e-17,2.9079264368403834e-17,2.9079264368403834e-17
0.35,1.0,1.0,1.0,1.0,0,NORMAL,1.8556730237273853,0.03222203896141419,0.024490177521515517,0.010101522429002823,0.5588363059511737,0.30097193501942043,0.5373589130625661,0.45850586969422513,0.5588363059511737,0.30097193501942043,0.5373589130625661,0.45850586969422513,4.21005629646906e-17,4.21005629646906e-17,4.21005629646906e-17,4.21005629646906e-17
0.36,1.0,1.0,1.0,1.0,0,NORMAL,1.8569228541767429,0.032514739060341705,0.024181567665655414,0.01028255418604749,0.561492514253868,0.29979789154101616,0.538344815935295,0.45728763244656373,0.561492514253868,0.29979789154101616,0.538344815935295,0.45728763244656373,2.2228841655759984e-16,2.2228841655759984e-16,1.0408340855860843e-17,1.0408340855860843e-17
0.37,1.0,1.0,1.0,1.0,0,NORMAL,1.8581451572389522,0.0327917153199944,0.02386547354662785,0.010455182563967966,0.5640603686947026,0.2987192278508074,0.5392652526575731,0.4561003080358692,0.5640603686947026,0.2987192278508074,0.5392652526575731,0.4561003080358692,3.0444273447339113e-17,3.0444273447339113e-17,3.0444273447339113e-17,3.0444273447339113e-17
0.38,1.0,1.0,1.0,1.0,0,NORMAL,1.859339341819099,0.03305283379711097,0.02354199299645121,0.010619266482865137,0.5665382239240118,0.29773702199539553,0.5401192216999567,0.45494487419973506,0.5665382239240118,0.29773702199539553,0.5401192216999567,0.45494487419973506,5.721958498152797e-17,5.721958498152797e-17,5.721958498152797e-17,5.721958498152797e-17
0.39,1.0,1.0,1.0,1.0,0,NORMAL,1.8605048304201177,0.03329796821711306,0.023211226133265088,0.010774671845767204,0.5689245036584338,0.2968522834036665,0.5409057756477451,0.4538222677102724,0.5689245036584338,0.2968522834036665,0.5409057756477451,0.4538222677102724,2.949029909160572e-17,2.949029909160572e-17,2.949029909160572e-17,2.949029909160572e-17
0.4,1.0,1.0,1.0,1.0,0,NORMAL,1.8616410594220631,0.03352700003517045,0.02287327533034343,0.01092127164821995,0.5712177017918308,0.29606595200158026,0.5416240220562,0.4527333835724522,0.5712177017918308,0.29606595200158026,0.5416240220562,0.4527333835724522,2.326405826652337e-16,2.326405826652337e-16,6.941061969544858e-17,6.941061969544858e-17
0.41,1.0,1.0,1.0,1.0,0,NORMAL,1.8627474793546728,0.03373981849352837,0.02252824518440974,0.01105894608208064,0.573416383452005,0.2953788973797488,0.5422731242600087,0.45167907426291015,0.573416383452005,0.2953788973797488,0.5422731242600087,0.45167907426291015,1.3985787785349405e-17,1.3985787785349405e-17,1.3985787785349405e-17,1.3985787785349405e-17
0.42,1.0,1.0,1.0,1.0,0,NORMAL,1.8638235551630857,0.03393632067506888,0.022176242483264056,0.0111875826334308,0.5755191860024238,0.2947919180144968,0.5428523021362991,0.45066014900986606,0.5755191860024238,0.2947919180144968,0.5428523021362991,0.45066014900986606,4.192148702340308e-17,4.192148702340308e-17,4.192148702340308e-17,4.192148702340308e-17
0.43,1.0,1.0,1.0,1.0,0,NORMAL,1.86486876646659,0.03411641155308077,0.021817376172731877,0.011307076174527782,0.577524819988197,0.2943057405430651,0.5433608328205612,0.4496773731147668,0.577524819988197,0.2943057405430651,0.5433608328205612,0.4496773731147668,2.233485948582787e-16,2.233485948582787e-16,2.4099548727191465e-17,2.4099548727191465e-17
0.44,1.0,1.0,1.0,1.0,0,NORMAL,1.8658826078102742,0.03428000403721352,0.02145175732294509,0.011417329049720027,0.5794320700256083,0.29392101909357027,0.5437980513748626,0.44873146731623315,0.5794320700256083,0.29392101909357027,0.5437980513748626,0.44873146731623315,2.1457344368072987e-17,2.1457344368072987e-17,2.1457344368072987e-17,2.1457344368072987e-17
0.45,1.0,1.0,1.0,1.0,0,NORMAL,1.8668645889094617,0.034427019015593543,0.021079499093965476,0.01151825115525578,0.5812397956345359,0.29363833467029093,0.5441633514077913,0.44782310719684365,0.5812397956345359,0.29363833467029093,0.5441633514077913,0.44782310719684365,2.797157557069881e-17,2.797157557069881e-17,2.797157557069881e-17,2.797157557069881e-17
0.46,1.0,1.0,1.0,1.0,0,NORMAL,1.8678142348868068,0.03455738539308189,0.02070071670076132,0.011609760012920052,0.5829469320131473,0.2934581945948079,0.5444561856455903,0.4469529226332613,0.5829469320131473,0.2934581945948079,0.5444561856455903,0.4469529226332613,3.894444544739273e-17,3.894444544739273e-17,3.894444544739273e-17,3.894444544739273e-17
0.47,1.0,1.0,1.0,1.0,0,NORMAL,1.8687310865019418,0.03467104012565528,0.0203155273775481,0.011691780837439622,0.5845524907542978,0.2933810320034838,0.5446760664540002,0.4461214972901599,0.5845524907542978,0.2933810320034838,0.5446760664540002,0.4461214972901599,2.434800425099963e-17,2.434800425099963e-17,2.434800425099963e-17,2.434800425099963e-17
0.48,1.0,1.0,1.0,1.0,0,NORMAL,1.8696147003735621,0.0347679282508936,0.019924050341504105,0.011764246597601035,0.5860555605031068,0.29340720540171833,0.5448225663103583,0.4453293681583787,0.5860555605031068,0.29340720540171833,0.5448225663103583,0.4453293681583787,5.250225931237847e-17,5.250225931237847e-17,5.250225931237847e-17,5.250225931237847e-17
0.49,1.0,1.0,1.0,1.0,0,NORMAL,1.8704646491938404,0.03484800291455928,0.019526406755872458,0.011827098071031609,0.5874553075552329,0.29353699827537477,0.5448953182255474,0.4445770251376852,0.5874553075552329,0.29353699827537477,0.5448953182255474,0.4445770251376852,2.8662335771926895e-17,2.8662335771926895e-17,2.8662335771926895e-17,2.8662335771926895e-17
0.5,1.0,1.0,1.0,1.0,0,NORMAL,1.8712805219350694,0.03491122539325554,0.019122719692460693,0.011880283892598691,0.588750976395416,0.29377061875972793,0.5448940161154303,0.44386491066449524,0.588750976395416,0.29377061875972793,0.5448940161154303,0.44386491066449524,2.8451580443804176e-17,2.8451580443804176e-17,2.8451580443804176e-17,2.8451580443804176e-17
0.51,1.0,1.0,1.0,1.0,0,NORMAL,1.872061924048432,0.03495756511315272,0.018713114093549706,0.011923760596387629,0.5899418901758982,0.29410819936623545,0.5448184151214451,0.44319341938485324,0.5899418901758982,0.29410819936623545,0.5448184151214451,0.44319341938485324,5.661155180775285e-17,5.661155180775285e-17,5.661155180775285e-17,5.661155180775285e-17
0.52,1.0,1.0,1.0,1.0,0,NORMAL,1.8728084776547997,0.034986999664773505,0.018297716733223775,0.011957492651224125,0.5910274511343868,0.29454979676739157,0.5446683318800819,0.44256289787293956,0.5910274511343868,0.29454979676739157,0.5446683318800819,0.44256289787293956,1.2981481815797576e-17,1.2981481815797576e-17,1.2981481815797576e-17,1.2981481815797576e-17
0.53,1.0,1.0,1.0,1.0,0,NORMAL,1.8735198217274738,0.03499951481382991,0.017876656178133606,0.011981452489711957,0.5920071409512684,0.295095391639875,0.544443644741001,0.4419736443953292,0.5920071409512684,0.295095391639875,0.544443644741001,0.4419736443953292,4.6805398318361535e-17,4.6805398318361535e-17,4.6805398318361535e-17,4.6805398318361535e-17
0.54,1.0,1.0,1.0,1.0,0,NORMAL,1.874195612266773,0.03499510450810694,0.01745006274770462,0.011995620530762328,0.592880521045827,0.29574488856615777,0.5441442939335983,0.4414259087211898,0.592880521045827,0.29574488856615777,0.5441442939335983,0.4414259087211898,1.7690777709386487e-17,1.7690777709386487e-17,1.7690777709386487e-17,1.7690777709386487e-17
0.55,1.0,1.0,1.0,1.0,0,NORMAL,1.8748355224663895,0.03497377088038927,0.017018068473802692,0.011999985195596443,0.5936472328112714,0.2964981159946938,0.543770281681864,0.4409198919785604,0.5936472328112714,0.2964981159946938,0.543770281681864,0.4409198919785604,2.3286683962439374e-16,2.3286683962439374e-16,7.016522229951154e-17,7.016522229951154e-17
0.56,1.0,1.0,1.0,1.0,0,NORMAL,1.8754392428714293,0.03493552424742998,0.016580807059869942,0.011994542917208214,0.5943069977884259,0.29735482625876125,0.5433216722674257,0.44045574655681646,0.5943069977884259,0.29735482625876125,0.5433216722674257,0.44045574655681646,2.5257955065251657e-17,2.5257955065251657e-17,2.5257955065251657e-17,2.5257955065251657e-17
0.57,1.0,1.0,1.0,1.0,0,NORMAL,1.8760064815280617,0.03488038310496137,0.016138413839543137,0.011979298143279391,0.59485961777798,0.2983146956539865,0.5427985920407072,0.44003357605538784,0.59485961777798,0.2983146956539865,0.5427985920407072,0.44003357605538784,3.6594031814720145e-17,3.6594031814720145e-17,3.6594031814720145e-17,3.6594031814720145e-17
0.58,1.0,1.0,1.0,1.0,0,NORMAL,1.8765369641247065,0.03480837411875059,0.015691025734767546,0.011954263332544712,0.5953049748912478,0.29937732457452887,0.5422012293801839,0.43965343527874584,0.5953049748912478,0.29937732457452887,0.5422012293801839,0.43965343527874584,2.2380622172262917e-16,2.2380622172262917e-16,2.8025315438821013e-17,2.8025315438821013e-17
0.59,1.0,1.0,1.0,1.0,0,NORMAL,1.877030434124687,0.034719532111704386,0.015238781213419204,0.011919458944610033,0.5956430315394292,0.3005422377078609,0.5415298345997482,0.4393153302776487,0.5956430315394292,0.3005422377078609,0.5415298345997482,0.4393153302776487,1.4092960140259168e-17,1.4092960140259168e-17,1.4092960140259168e-17,1.4092960140259168e-17
0.6,1.0,1.0,1.0,1.0,0,NORMAL,1.8774866528902905,0.03461390004702899,0.014781820246448746,0.011874913423231812,0.5958738303614213,0.30180888428803293,0.5407847198042541,0.43901921843658215,0.5958738303614213,0.30180888428803293,0.5407847198042541,0.43901921843658215,6.747606063748053e-17,6.747606063748053e-17,6.747606063748053e-17,6.747606063748053e-17
0.61,1.0,1.0,1.0,1.0,0,NORMAL,1.8779053997981703,0.03449152900745349,0.014320284264559982,0.011820663173071542,0.5959974940902686,0.30317663840726095,0.5399662586933422,0.4387650086072985,0.5959974940902686,0.30317663840726095,0.5399662586933422,0.4387650086072985,3.372687909373933e-17,3.372687909373933e-17,3.372687909373933e-17,3.372687909373933e-17
0.62,1.0,1.0,1.0,1.0,0,NORMAL,1.8782864723460377,0.03435247817052671,0.013854316114436684,0.01175675252994418,0.5960142253583915,0.30464479938563654,0.5390748863136969,0.4385525612883126,0.5960142253583915,0.30464479938563654,0.5390748863136969,0.4385525612883126,2.237994986951949e-16,2.237994986951949e-16,2.797157557069881e-17,2.797157557069881e-17
0.63,1.0,1.0,1.0,1.0,0,NORMAL,1.8786296862505905,0.03419681477999945,0.013384060014531176,0.011683233724584867,0.595924306441783,0.30621259219870334,0.5381110987599267,0.4383816888501775,0.595924306441783,0.30621259219870334,0.5381110987599267,0.4383816888501775,3.0739378311296204e-17,3.0739378311296204e-17,3.0739378311296204e-17,3.0739378311296204e-17
0.64,1.0,1.0,1.0,1.0,0,NORMAL,1.8789348755366295,0.03402461411330604,0.012909661510428265,0.011600166839963556,0.5957280989434062,0.3078791679626079,0.5370754528243011,0.4382521558063143,0.5957280989434062,0.3078791679626079,0.5370754528243011,0.4382521558063143,3.508261114975577e-17,3.508261114975577e-17,3.508261114975577e-17,3.508261114975577e-17
0.65,1.0,1.0,1.0,1.0,0,NORMAL,1.8792018926173246,0.03383595944516076,0.01243126742979852,0.011507619762182423,0.5954260434160767,0.3096436044764786,0.5359685655956261,0.43816367912914317,0.5954260434160767,0.3096436044764786,0.5359685655956261,0.43816367912914317,2.7863784897804254e-17,2.7863784897804254e-17,2.7863784897804254e-17,2.7863784897804254e-17
0.66,1.0,1.0,1.0,1.0,0,NORMAL,1.8794306083655852,0.03363094200728704,0.011949025836954683,0.011405668124996217,0.5950186589251596,0.3115049068216477,0.5347911140075698,0.438115928611208,0.5950186589251596,0.3115049068216477,0.5347911140075698,0.438115928611208,2.8714782907777404e-17,2.8714782907777404e-17,2.8714782907777404e-17,2.8714782907777404e-17
0.67,1.0,1.0,1.0,1.0,0,NORMAL,1.8796209121765046,0.033409660944298494,0.011463085987025317,0.011294395248000832,0.594506542551457,0.31346200801728064,0.5335438343368092,0.43810852727095784,0.594506542551457,0.31346200801728064,0.5335438343368092,0.43810852727095784,1.2628977532625829e-17,1.2628977532625829e-17,1.2628977532625829e-17,1.2628977532625829e-17
0.68,1.0,1.0,1.0,1.0,0,NORMAL,1.8797727120208492,0.033172223265753545,0.010973598279759977,0.0111738920685407,0.593890368834709,0.3155137697319378,0.5322275216513936,0.4381410518028086,0.593890368834709,0.3155137697319378,0.5322275216513936,0.4381410518028086,2.2514679209213634e-16,2.2514679209213634e-16,3.7246092587900154e-17,3.7246092587900154e-17
0.69,1.0,1.0,1.0,1.0,0,NORMAL,1.8798859344895609,0.032918743794406534,0.010480714212980014,0.011044257067390574,0.593170889158182,0.317658983050543,0.5308430292097748,0.43821303307106113,0.593170889158182,0.317658983050543,0.5308430292097748,0.43821303307106113,3.4214094965713573e-17,3.4214094965713573e-17,3.4214094965713573e-17,3.4214094965713573e-17
0.7,1.0,1.0,1.0,1.0,0,NORMAL,1.8799605248292586,0.03264934511068043,0.0099845863356896,0.010905596188272483,0.5923489310748504,0.31989636929619664,0.5293912678109869,0.4383239566472246,0.5923489310748504,0.31989636929619664,0.5293912678109869,0.4383239566472246,4.2278880420777505e-17,4.2278880420777505e-17,4.2278880420777505e-17,4.2278880420777505e-17
0.71,1.0,1.0,1.0,1.0,0,NORMAL,1.879996446968716,0.03236415749338804,0.009485368200861396,0.010758022751273615,0.5914253975757461,0.3222245809062192,0.5278732050965053,0.4384732633902454,0.5914253975757461,0.3222245809062192,0.5278732050965053,0.4384732633902454,4.034863883843959e-17,4.034863883843959e-17,4.034863883843959e-17,4.034863883843959e-17
0.72,1.0,1.0,1.0,1.0,0,NORMAL,1.8799936835363054,0.03206331885673036,0.008983214317911433,0.01060165736023591,0.5904012663010687,0.32464220236177455,0.5262898648043494,0.43866035006911286,0.5904012663010687,0.32464220236177455,0.5262898648043494,0.43866035006911286,2.229642722265061e-16,2.229642722265061e-16,2.023017827855918e-17,2.023017827855918e-17
0.73,1.0,1.0,1.0,1.0,0,NORMAL,1.879952235868398,0.03174697468360242,0.008478280104878052,0.010436627804193008,0.5892775886947139,0.32714775117037936,0.5246423259760351,0.4388845700272696,0.5892775886947139,0.32714775117037936,0.5246423259760351,0.4388845700272696,9.341771812940338e-18,9.341771812940338e-18,9.341771812940338e-18,9.341771812940338e-18
0.74,1.0,1.0,1.0,1.0,0,NORMAL,1.879872124008718,0.031415277955239136,0.00797072184031958,0.010263068952935142,0.5880554891029162,0.32973967890055506,0.5229317221170284,0.4391452338882183,0.5880554891029162,0.32973967890055506,0.5229317221170284,0.4391452338882183,4.5002618892067853e-17,4.5002618892067853e-17,4.5002618892067853e-17,4.5002618892067853e-17
0.75,1.0,1.0,1.0,1.0,0,NORMAL,1.8797533866986502,0.031068389077234873,0.007460696614945642,0.010081122646787302,0.5867361638177363,0.33241637226785103,0.5211592403113772,0.4394416103016857,0.5867361638177363,0.33241637226785103,0.5211592403113772,0.4394416103016857,2.243367042177204e-16,2.243367042177204e-16,3.1986720415755645e-17,3.1986720415755645e-17
0.76,1.0,1.0,1.0,1.0,0,NORMAL,1.879596081358504,0.03070647580197275,0.006948362282997196,0.009890937580690757,0.5853208800661815,0.3351761542714115,0.5193261202912496,0.43977292672966134,0.5853208800661815,0.3351761542714115,0.5193261202912496,0.43977292672966134,2.5509874021939393e-17,2.5509874021939393e-17,2.5509874021939393e-17,2.5509874021939393e-17
0.77,1.0,1.0,1.0,1.0,0,NORMAL,1.879400284059746,0.030329713147501082,0.0064338774133901495,0.009692669182682676,0.5838109749457796,0.33801728538023185,0.517433653462138,0.44013837027159647,0.5838109749457796,0.33801728538023185,0.517433653462138,0.44013837027159647,3.4867510341210807e-17,3.4867510341210807e-17,3.4867510341210807e-17,3.4867510341210807e-17
0.78,1.0,1.0,1.0,1.0,0,NORMAL,1.879166089488212,0.029938283312896177,0.005917401240637882,0.009486479486873124,0.5822078543074656,0.3409379647682019,0.5154831818845258,0.4405370885280187,0.5822078543074656,0.3409379647682019,0.5154831818845258,0.4405370885280187,2.2221394694025363e-16,2.2221394694025363e-16,8.673617379884035e-18,8.673617379884035e-18
0.79,1.0,1.0,1.0,1.0,0,NORMAL,1.8788936108983192,0.02953237559015253,0.005399093615567693,0.009272537001023314,0.5805129915866976,0.3439363315969964,0.5134760972128505,0.44096819050177477,0.5805129915866976,0.3439363315969964,0.5134760972128505,0.44096819050177477,7.281707133729774e-17,7.281707133729774e-17,7.281707133729774e-17,7.281707133729774e-17
0.8,1.0,1.0,1.0,1.0,0,NORMAL,1.8785829800582952,0.029112186272642848,0.004879114955846505,0.009051016568833245,0.5787279265837346,0.34701046634583926,0.5114138395926338,0.4414307475360875,0.5787279265837346,0.34701046634583926,0.5114138395926338,0.4414307475360875,4.1270380354044006e-17,4.1270380354044006e-17,4.1270380354044006e-17,4.1270380354044006e-17
0.81,1.0,1.0,1.0,1.0,0,NORMAL,1.8782343471864578,0.028677918560192327,0.004357626196331184,0.008822099227051353,0.5768542641940717,0.35015839218712613,0.5092978965166797,0.44192379428858025,0.5768542641940717,0.35015839218712613,0.5092978965166797,0.44192379428858025,2.2215299868541707e-17,2.2215299868541707e-17,2.2215299868541707e-17,2.2215299868541707e-17
0.82,1.0,1.0,1.0,1.0,0,NORMAL,1.8778478808785701,0.028229782460813032,0.0038347887392587115,0.008585972057522904,0.5748936730900476,0.3533780764068521,0.5071298016412857,0.4424463297403847,0.5748936730900476,0.3533780764068521,0.5071298016412857,0.4424463297403847,5.006901509254644e-17,5.006901509254644e-17,5.006901509254644e-17,5.006901509254644e-17
0.83,1.0,1.0,1.0,1.0,0,NORMAL,1.8774237680263093,0.027767994689145876,0.0033107644042917536,0.008342828034298023,0.5728478843546916,0.3566674318687638,0.5049111335634301,0.4429973182394238,0.5728478843546916,0.3566674318687638,0.5049111335634301,0.4429973182394238,2.943923360032078e-17,2.943923360032078e-17,2.943923360032078e-17,2.943923360032078e-17
0.84,1.0,1.0,1.0,1.0,0,NORMAL,1.8769622137268869,0.027292778561659344,0.0027857153784350388,0.008092865865924422,0.5707186900689034,0.36002431852110933,0.502643514559947,0.4435756905769271,0.5707186900689034,0.36002431852110933,0.502643514559947,0.4435756905769271,1.0728672184036493e-17,1.0728672184036493e-17,1.0728672184036493e-17,1.0728672184036493e-17
0.85,1.0,1.0,1.0,1.0,0,NORMAL,1.8764634411838665,0.026804363888655643,0.0022598041658379825,0.007836289833053527,0.5685079418531038,0.363446544944835,0.5003286092897214,0.44418034509620624,0.5685079418531038,0.363446544944835,0.5003286092897214,0.44418034509620624,8.684452633802431e-18,8.684452633802431e-18,8.684452633802431e-18,8.684452633802431e-18
