time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,wind_force_x_n,wind_force_y_n,wind_force_z_n
15.97,3.466949517366868,6.631564734264641,10.019445241015992,3.744771304764903,6.817941009918965,10.0,0.007455051026172939,-0.011112871495921404,0.0,0.451925152030997,0.5497123400665195,0.47637194903987756,0.5252655430576388,1.0,0.0,0.0
15.98,3.47307466698901,6.641007460560663,10.019402407996374,3.750596561750324,6.827128478839766,10.0,0.007444840731164142,-0.011100875790452562,0.0,0.45207073385695606,0.5497284608200834,0.4764851655977379,0.5253140290793016,1.0,0.0,0.0
15.99,3.479197893770307,6.650441982053766,10.01935800318451,3.7564203380596197,6.83630516679282,10.0,0.007434527389562149,-0.0110888977715725,0.0,0.4522189545169293,0.5497424106990205,0.4765998185624521,0.5253615466534977,1.0,0.0,0.0
16.0,3.485319177919697,6.659868275962701,10.019312030179238,3.7622426313936557,6.845471059286886,10.0,0.007424111332967414,-0.011076938138958355,0.0,0.4523698097287721,0.5497541919988886,0.4767159052963012,0.5254080964313594,1.0,0.0,0.0
16.01,3.491438499678755,6.669286319244014,10.019264492706391,3.7680634394538854,6.8546261418477705,10.0,0.0074135929041502634,-0.011064997591005224,0.0,0.45252329508991807,0.5497638071299589,0.47683342309992827,0.5254536791199487,1.0,0.0,0.0
16.02,3.4975558393228146,6.678696088593066,10.019215394618506,3.7738827599423406,6.86377040001834,10.0,0.007402972457010968,-0.01105307682478104,0.0,0.45267940607755797,0.5497712586170612,0.4769523692124338,0.5254982954821854,1.0,0.0,0.0
16.03,3.5036711771620896,6.688097560445106,10.019164739894507,3.779700590561652,6.872903819358572,10.0,0.007392250356538632,-0.011041176535982498,0.0,0.4528381380488252,0.5497765490994241,0.47707274081147494,0.5255419463367743,1.0,0.0,0.0
16.04,3.5097844935427727,6.697490710976334,10.019112532639385,3.785516929015027,6.882026385445545,10.0,0.007381426978768424,-0.011029297418890175,0.0,0.4529994862409859,0.5497796813305085,0.4771945350133665,0.5255846325581278,1.0,0.0,0.0
16.05,3.5158957688481673,6.706875516105064,10.019058777083865,3.791331773006271,6.891138083873485,10.0,0.007370502710736844,-0.011017440166324147,0.0,0.45316344577163525,0.5497806581778361,0.47731774887318545,0.5256263550762859,1.0,0.0,0.0
16.06,3.52200498349977,6.7162519514928345,10.01900347758407,3.7971451202397724,6.900238900253774,10.0,0.007359477950437565,-0.011005605469600095,0.0,0.4533300116388993,0.5497794826228123,0.47744237938487755,0.525667114876834,1.0,0.0,0.0
16.07,3.5281121179584063,6.72561999254564,10.01894663862115,3.802956968420517,6.9093288202149825,10.0,0.007348353106773686,-0.010993794018484434,0.0,0.4534991787216431,0.5497761577605424,0.47756842348136797,0.5257069130008176,1.0,0.0,0.0
16.08,3.5342171527253066,6.7349796144151295,10.018888264800946,3.8087673152540784,6.918407829402888,10.0,0.007337128599510336,-0.010982006501150873,0.0,0.45367094177968414,0.5497706867996445,0.4776958780346742,0.5257457505446543,1.0,0.0,0.0
16.09,3.540320068343227,6.744330791999868,10.01882836085359,3.8145761584466205,6.927475913480489,10.0,0.007325804859224832,-0.010970243604135739,0.0,0.4538452954540112,0.5497630730620532,0.4778247398560217,0.5257836286600427,1.0,0.0,0.0
16.1,3.5464208453975425,6.753673499946633,10.018766931633142,3.8203834957049088,6.936533058128051,10.0,0.007314382327256723,-0.01095850601229465,0.0,0.4540222342670094,0.5497533199828212,0.47795500569596233,0.5258205485538683,1.0,0.0,0.0
16.11,3.5525194645173372,6.763007712651719,10.018703982117186,3.8261893247362937,6.945579249043099,10.0,0.007302861455655218,-0.010946794408758257,0.0,0.4542017526226909,0.5497414311099134,0.4780866722444965,0.5258565114881077,1.0,0.0,0.0
16.12,3.5586159063765077,6.772333404262315,10.018639517406434,3.8319936432487314,6.95461447194047,10.0,0.007291242707126209,-0.010935109474888946,0.0,0.4543838448069311,0.5497274101039955,0.47821973613119717,0.5258915187797294,1.0,0.0,0.0
16.13,3.5647101516948423,6.781650548677861,10.018573542724308,3.837796448950762,6.9636387125523065,10.0,0.0072795265549778065,-0.010923451890236784,0.0,0.45456850498770984,0.5497112607382172,0.4783541939253367,0.5259255718005904,1.0,0.0,0.0
16.14,3.5708021812391193,6.790959119551493,10.018506063416519,3.843597739551537,6.972651956628109,10.0,0.00726771348306464,-0.010911822332496702,0.0,0.4547557272153604,0.5496929868979905,0.4784900421360179,0.525958671977333,1.0,0.0,0.0
16.15,3.5768919758241826,6.800259090291469,10.01843708495063,3.8493975127607927,6.981654189934725,10.0,0.007255803985730225,-0.010900221477464403,0.0,0.4549455054228211,0.5496725925807613,0.47862727721230613,0.5259908207912762,1.0,0.0,0.0
16.16,3.582979516314032,6.809550434062672,10.018366612915626,3.855195766288875,6.99064539825641,10.0,0.007243798567749522,-0.010888649998993732,0.0,0.4551378334258951,0.5496500818957757,0.47876589554336524,0.5260220197783055,1.0,0.0,0.0
16.17,3.589064783622891,6.818833123788098,10.018294653021444,3.8609924978467234,6.999625567394812,10.0,0.007231697744268573,-0.010877108568953294,0.0,0.45533270492351446,0.5496254590638416,0.4789058934585963,0.5260522705287599,1.0,0.0,0.0
16.18,3.5951477587162883,6.828107132150418,10.018221211098526,3.8667877051458794,7.008594683169017,10.0,0.007219502040743961,-0.010865597857183645,0.0,0.45553011349801026,0.549598728417084,0.47904726722777874,0.5260815746873156,1.0,0.0,0.0
16.19,3.6012284226121367,6.837372431593556,10.018146293097335,3.8725813858984877,7.017552731415573,10.0,0.00720721199288068,-0.010854118531454038,0.0,0.4557300526153884,0.5495698943986946,0.479190013061215,0.5261099339528681,1.0,0.0,0.0
16.2,3.6073067563817816,6.84662899432427,10.01806990508788,3.8783735378172928,7.026499697988492,10.0,0.0071948281465688884,-0.01084267125742045,0.0,0.4559325156256102,0.5495389615626767,0.47933412710987683,0.5261373500784101,1.0,0.0,0.0
16.21,3.6133827411510935,6.855876792313821,10.01799205325923,3.8841641586156497,7.035435568759299,10.0,0.007182351057819112,-0.010831256698582249,0.0,0.4561374957628801,0.5495059345735835,0.47947960546555596,0.5261638248709076,1.0,0.0,0.0
16.22,3.6194563581015005,6.865115797299611,10.017912743918995,3.889953246007507,7.044360329617029,10.0,0.007169781292696733,-0.010819875516240264,0.0,0.45634498614593677,0.5494708182062522,0.47962644416101563,0.5261893601911733,1.0,0.0,0.0
16.23,3.6255275884710736,6.874345980786902,10.01783198349283,3.8957407977074303,7.0532739664682715,10.0,0.00715711942725477,-0.010808528369454269,0.0,0.4565549797783519,0.5494336173455314,0.4797746391701468,0.5262139579537366,1.0,0.0,0.0
16.24,3.6315964135555614,6.883567314050532,10.017749778523914,3.9015268114305837,7.062176465237176,10.0,0.007144366047465774,-0.010797215915000892,0.0,0.45676746954883357,0.5493943369860044,0.47992418640812623,0.5262376201267116,1.0,0.0,0.0
16.25,3.6376628147094494,6.892779768136663,10.01766613567242,3.907311284892737,7.071067811865475,10.0,0.007131521749152476,-0.0107859388073315,0.0,0.45698244823153417,0.5493529822317049,0.4800750817315768,0.5262603487316622,1.0,0.0,0.0
16.26,3.643726773347013,6.901983313864605,10.017581061714957,3.913094215810278,7.079947992312529,10.0,0.007118587137916954,-0.010774697698530603,0.0,0.4571999084863659,0.5493095582958303,0.48022732093873194,0.5262821458434641,1.0,0.0,0.0
16.27,3.6497882709433456,6.9111779218285845,10.017494563544053,3.9188756019001914,7.088816992555311,10.0,0.007105562829069072,-0.010763493238273832,0.0,0.4574198428593198,0.5492640705004465,0.48038089976960147,0.5263030135901647,1.0,0.0,0.0
16.28,3.6558472890354166,6.920363562399629,10.017406648167578,3.9246554408800827,7.097674798588468,10.0,0.007092449447553549,-0.010752326073786645,0.0,0.4576422437827916,0.5492165242761895,0.4805358139061411,0.52632295415284,1.0,0.0,0.0
16.29,3.66190380922309,6.929540205727416,10.017317322708172,3.9304337304681587,7.10652139642431,10.0,0.007079247627875773,-0.010741196849802749,0.0,0.4578671035759121,0.5491669251619609,0.4806920589724243,0.5263419697654487,1.0,0.0,0.0
16.3,3.6679578131701724,6.938707821742197,10.017226594402683,3.9362104683832455,7.115356772092855,10.0,0.007065958014026315,-0.010730106208522923,0.0,0.4580944144448833,0.549115278804617,0.4808496305348167,0.5263600627146836,1.0,0.0,0.0
16.31,3.674009282605422,6.94786638015671,10.017134470601565,3.941985652344775,7.124180911641832,10.0,0.007052581259404889,-0.010719054789574117,0.0,0.4583241684833203,0.549061590958655,0.48100852410215394,0.5263772353398213,1.0,0.0,0.0
16.32,3.680058199323596,6.957015850468165,10.017040958768305,3.9477592800727996,7.1329938011367275,10.0,0.007039118026742486,-0.01070804322996814,0.0,0.4585563576725984,0.5490058674858911,0.48116873512592157,0.526393490032568,1.0,0.0,0.0
16.33,3.686104545186446,6.966156201960207,10.016946066478795,3.9535313492879816,7.141795426660785,10.0,0.007025568988023138,-0.010697072164061421,0.0,0.4587909738822047,0.5489481143551351,0.4813302590004373,0.5264088292369025,1.0,0.0,0.0
16.34,3.692148302123746,6.975287403704946,10.016849801420726,3.9593018577115964,7.15058577431503,10.0,0.007011934824403383,-0.010686142223514015,0.0,0.4590280088700965,0.5488883376418592,0.4814930910630371,0.5264232554489184,1.0,0.0,0.0
16.35,3.6981894521343066,6.9844094245650075,10.016752171392977,3.965070803065543,7.159364830218314,10.0,0.00699821622613225,-0.010675254037249449,0.0,0.45926745428306454,0.548826543527861,0.4816572265942637,0.5264367712166619,1.0,0.0,0.0
16.36,3.704227977286971,6.99352223319559,10.016653184304964,3.970838183072329,7.168132580507297,10.0,0.006984413892468276,-0.010664408231414324,0.0,0.45950930165710074,0.5487627383009226,0.48182266081805625,0.5264493791399671,1.0,0.0,0.0
16.37,3.710263859721623,7.002625798046582,10.01655284817602,3.976603995455088,7.176889011336517,10.0,0.006970528531597396,-0.010653605429338598,0.0,0.45975354241777244,0.5486969283544624,0.4819893889019449,0.5264610818702898,1.0,0.0,0.0
16.38,3.716297081650183,7.011720087364662,10.01645117113473,3.982368237937566,7.185634108878366,10.0,0.00695656086054818,-0.01064284625149531,0.0,0.4600001678806012,0.5486291201871835,0.4821574059572468,0.526471882110538,1.0,0.0,0.0
16.39,3.7223276253576074,7.020805069195482,10.016348161418277,3.9881309082441336,7.194367859323146,10.0,0.006942511605106532,-0.01063213131546105,0.0,0.46024916925144743,0.5485593204027164,0.48232670703926467,0.5264817826148992,1.0,0.0,0.0
16.4,3.7283554732028605,7.029880711385823,10.016243827371778,3.9938920040997754,7.203090248879067,10.0,0.006928381499729781,-0.010621461235876595,0.0,0.460500537626899,0.5484875357092552,0.4824972871474881,0.5264907861886662,1.0,0.0,0.0
16.41,3.7343806076199204,7.038946981585816,10.016138177447605,3.999651523230109,7.211801263772295,10.0,0.006914171287459148,-0.010610836624407547,0.0,0.4607542639946676,0.548413772919191,0.4826691412257985,0.5264988956880602,1.0,0.0,0.0
16.42,3.7404030111187385,7.048003847251161,10.016031220204706,4.005409463361362,7.220500890246941,10.0,0.006899881719831207,-0.010600258089704937,0.0,0.46101033923398715,0.5483380389487381,0.4828422641626749,0.5265061140200503,1.0,0.0,0.0
16.43,3.746422666286219,7.057051275645386,10.015922964307903,4.0111658222203905,7.229189114565107,10.0,0.006885513556788823,-0.010589726237366861,0.0,0.46126875411602014,0.5482603408175556,0.48301665079140405,0.5265124441421718,1.0,0.0,0.0
16.44,3.752439555787202,7.066089233842147,10.015813418527193,4.016920597534679,7.237865923006906,10.0,0.006871067566590341,-0.010579241669899098,0.0,0.4615294993042676,0.5481806856483649,0.4831922958902919,0.5265178890623405,1.0,0.0,0.0
16.45,3.7584536623654015,7.075117688727503,10.015702591737046,4.02267378703233,7.246531301870466,10.0,0.006856544525718497,-0.010568804986677147,0.0,0.4617925653549845,0.5480990806665601,0.4833691941828784,0.5265224518386662,1.0,0.0,0.0
16.46,3.764464968844392,7.084136607002282,10.015590492915676,4.028425388442078,7.255185237471978,10.0,0.006841945218787835,-0.010558416783907437,0.0,0.4620579427176009,0.5480155331998157,0.4835473403381546,0.526526135579262,1.0,0.0,0.0
16.47,3.770473458128539,7.0931459551844105,10.01547713114432,4.03417539949328,7.263827716145692,10.0,0.006827270438451265,-0.010548077654589623,0.0,0.46232562173514735,0.5479300506776869,0.4837267289707822,0.5265289434420519,1.0,0.0,0.0
16.48,3.7764791132039672,7.102145699611313,10.015362515606496,4.039923817915923,7.272458724243959,10.0,0.006812520985305852,-0.010537788188478246,0.0,0.46259559264468625,0.5478426406312066,0.4839073546413163,0.5265308786345765,1.0,0.0,0.0
16.49,3.782481917139489,7.111135806442301,10.015246655587267,4.0456706414406245,7.281078248137236,10.0,0.006797697667797387,-0.01052754897204542,0.0,0.46286784557774746,0.5477533106924767,0.4840892118564297,0.5265319444137944,1.0,0.0,0.0
16.5,3.788481853087552,7.120116241661017,10.015129560472488,4.051415867798625,7.289686274214116,10.0,0.0067828013021239645,-0.01051736058844293,0.0,0.46314237056076957,0.5476620685942541,0.4842722950691407,0.526532144085883,1.0,0.0,0.0
16.51,3.7944789042851745,7.129086971077881,10.015011239748036,4.057159494721805,7.298282788881355,10.0,0.006767832712138961,-0.01050722361746523,0.0,0.4634191575155463,0.5475689221695325,0.48445659867904284,0.526531481006036,1.0,0.0,0.0
16.52,3.8004730540548604,7.138047960332554,10.01489170299906,4.062901519942668,7.306867778563878,10.0,0.006752792729252946,-0.010497138635512293,0.0,0.4636981962596768,0.5474738793511177,0.484642117032537,0.5265299585782575,1.0,0.0,0.0
16.53,3.806464285805538,7.146999174896459,10.014770959909187,4.068641941194357,7.315441229704822,10.0,0.006737682192334518,-0.010487106215552747,0.0,0.4639794765070232,0.5473769481712006,0.48482884442306756,0.5265275802551563,1.0,0.0,0.0
16.54,3.812452583033462,7.1559405800752725,10.014649020259743,4.0743807562106396,7.324003128765529,10.0,0.0067225019476102685,-0.010477126927087107,0.0,0.46426298786817005,0.5472781367609225,0.4850167750913582,0.5265243495377344,1.0,0.0,0.0
16.55,3.8184379293231396,7.1648721410114975,10.014525893928969,4.080117962725928,7.332553462225599,10.0,0.0067072528485640605,-0.01046720133611153,0.0,0.4645487198508917,0.547177453349937,0.48520590322565305,0.5265202699751756,1.0,0.0,0.0
16.56,3.8244203083482207,7.173793822687001,10.01440159089121,4.085853558475259,7.341092216582885,10.0,0.006691935755835345,-0.010457330005081538,0.0,0.4648366618606228,0.5470749062659668,0.4853962229619588,0.5265153451646307,1.0,0.0,0.0
16.57,3.8303997038724127,7.182705589925618,10.014276121216112,4.091587541194315,7.349619378353529,10.0,0.0066765515371164244,-0.010447513492876084,0.0,0.46512680320093414,0.5469705039343553,0.48558772838428943,0.526509578751,1.0,0.0,0.0
16.58,3.836376099750362,7.1916074073957486,10.014149495067812,4.097319908619408,7.358134934071979,10.0,0.006661101067049202,-0.010437752354761827,0.0,0.46541913307401367,0.5468642548776146,0.48578041352491386,0.5265029744267143,1.0,0.0,0.0
16.59,3.842349479928551,7.200499239612987,10.014021722704102,4.103050658487487,7.3666388702910055,10.0,0.0066455852271207405,-0.010428047142357446,0.0,0.46571364058115206,0.5467561677149658,0.4859742723646055,0.5264955359315124,1.0,0.0,0.0
16.6,3.8483198284461806,7.209381050942782,10.013892814475609,4.108779788536149,7.375131173581741,10.0,0.0066300049055583446,-0.01041839840359872,0.0,0.4660103147232332,0.5466462511618785,0.4861692988328945,0.5264872670522172,1.0,0.0,0.0
16.61,3.854287129436041,7.218252805603084,10.013762780824953,4.114507296503618,7.3836118305336695,10.0,0.006614360997223408,-0.01040880668270308,0.0,0.4663091444012295,0.5465345140296021,0.48636548680832264,0.5264781716225089,1.0,0.0,0.0
16.62,3.8602513671253913,7.227114467667063,10.0136316322859,4.12023318012877,7.392080827754686,10.0,0.006598654403504938,-0.010399272520135163,0.0,0.4666101184167022,0.5464209652246936,0.48656283011870005,0.5264682535226958,1.0,0.0,0.0
16.63,3.866212525836813,7.235966001065779,10.01349937948251,4.125957437151113,7.40053815187108,10.0,0.006582886032212052,-0.010389796452572,0.0,0.46691322547230607,0.5463056137485423,0.4867613225413651,0.5264575166794833,1.0,0.0,0.0
16.64,3.8721705899890835,7.244807369590956,10.013366033128282,4.131680065310804,7.408983789527587,10.0,0.006567056797465263,-0.010380379012868826,0.0,0.46721845417229924,0.5461884686968863,0.486960957803446,0.5264459650657395,1.0,0.0,0.0
16.65,3.8781255440980136,7.253638536897685,10.013231604025274,4.137401062348636,7.417417727387391,10.0,0.006551167619588227,-0.010371020730024903,0.0,0.46752579302305713,0.5460695392593278,0.4871617295821248,0.5264336027002602,1.0,0.0,0.0
16.66,3.8840773727773064,7.2624594665072255,10.013096103063239,4.143120426006056,7.425839952132154,10.0,0.006535219424997152,-0.010361722129149983,0.0,0.4678352304335924,0.5459488347188415,0.4873636315049047,0.5264204336475292,1.0,0.0,0.0
16.67,3.8900260607393893,7.271270121809762,10.01295954121874,4.148838154025144,7.4342504504620335,10.0,0.00651921314609087,-0.010352483731430199,0.0,0.4681467547160776,0.5458263644512793,0.487566657149878,0.5264064620174789,1.0,0.0,0.0
16.68,3.8959715927962506,7.280070466067221,10.012821929554256,4.154554244148633,7.442649209095698,10.0,0.00650314972113911,-0.010343306054095294,0.0,0.468460354086374,0.5457021379248704,0.4877708000459981,0.5263916919652463,1.0,0.0,0.0
16.69,3.9019139538602725,7.288860462416092,10.012683279217299,4.160268694119903,7.451036214770372,10.0,0.006487030094171224,-0.010334189610385227,0.0,0.4687760166645654,0.5455761646997164,0.4879760536733531,0.5263761276909286,1.0,0.0,0.0
16.7,3.9078531289450416,7.2976400738702525,10.012543601439493,4.165981501682977,7.459411454241821,10.0,0.006470855214862752,-0.010325134909517432,0.0,0.46909373047549446,0.5454484544272822,0.48818241146344143,0.5263597734393353,1.0,0.0,0.0
16.71,3.913789103166178,7.306409263323845,10.01240290753568,4.171692664582532,7.467774914284403,10.0,0.006454626038422333,-0.01031614245665418,0.0,0.46941348344930556,0.5453190168498825,0.4883898667994498,0.5263426334997383,1.0,0.0,0.0
16.72,3.9197218617421252,7.3151679935541125,10.012261208902997,4.177402180563889,7.4761265816910685,10.0,0.006438343525478238,-0.010307212752870552,0.0,0.46973526342199157,0.5451878618001633,0.4885984130165345,0.5263247122056204,1.0,0.0,0.0
16.73,3.925651389994974,7.3239162272243234,10.012118517019948,4.183110047373024,7.484466443273401,10.0,0.006422008641963117,-0.010298346295121998,0.0,0.4700590581359451,0.5450549992005792,0.4888080434021036,0.5263060139344207,1.0,0.0,0.0
16.74,3.9315776733512373,7.33265392688665,10.011974843445486,4.18881626275656,7.492794485861615,10.0,0.006405622358998607,-0.010289543576212897,0.0,0.47038485524051366,0.5449204390628664,0.48901875119610183,0.5262865431072782,1.0,0.0,0.0
16.75,3.9375006973426503,7.341381054985088,10.011830199818071,4.194520824461771,7.501110696304596,10.0,0.0063891856527803275,-0.010280805084764815,0.0,0.4707126422925607,0.5447841914875109,0.48923052959129826,0.5262663041887734,1.0,0.0,0.0
16.76,3.943420447606954,7.35009757385841,10.011684597854723,4.200223730236591,7.509415061469915,10.0,0.006372699504460222,-0.010272131305185467,0.0,0.47104240675703013,0.5446462666632131,0.4894433717335759,0.5262453016866674,1.0,0.0,0.0
16.77,3.9493369098886575,7.358803445743089,10.011538049350078,4.205924977829599,7.517707568243841,10.0,0.006356164900030095,-0.010263522717637663,0.0,0.47137413600751454,0.5445066748663467,0.4896572707222226,0.5262235401516386,1.0,0.0,0.0
16.78,3.955250070039826,7.367498632776286,10.011390566175436,4.211624564990037,7.52598820353138,10.0,0.006339582830203768,-0.010254979798008428,0.0,0.4717078173268301,0.5443654264604143,0.48987221961022615,0.5262010241770182,1.0,0.0,0.0
16.79,3.9611599140208207,7.376183096998803,10.011242160277787,4.217322489467794,7.534256954256272,10.0,0.006322954290298775,-0.01024650301787892,0.0,0.47204343790759307,0.544222531895499,0.49008821140456954,0.5261777583985224,1.0,0.0,0.0
16.8,3.9670664279010754,7.384856800358101,10.011092843678858,4.2230187490134234,7.542513807361038,10.0,0.006306280280117491,-0.01023809284449392,0.0,0.472380984852803,0.5440780017077097,0.4903052390665297,0.526153747493983,1.0,0.0,0.0
16.81,3.972969597859822,7.393519704711278,10.010942628474135,4.228713341378129,7.550758749806975,10.0,0.006289561803827865,-0.010229749740732288,0.0,0.47272044517642825,0.5439318465186255,0.4905232955119776,0.5261289961830762,1.0,0.0,0.0
16.82,3.9788694101868516,7.402171771828112,10.010791526831875,4.23440626431378,7.558991768574196,10.0,0.006272799869843375,-0.010221474165077123,0.0,0.4730618058039977,0.5437840770347317,0.4907423736116812,0.5261035092270483,1.0,0.0,0.0
16.83,3.9847658512832327,7.410812963394074,10.01063955099213,4.240097515572895,7.56721285066164,10.0,0.006255995490702659,-0.010213266571586496,0.0,0.473405053573195,0.5436347040468559,0.49096246619161027,0.5260772914284407,1.0,0.0,0.0
16.84,3.9906589076620462,7.419443241013376,10.010486713265754,4.245787092908662,7.575421983087093,10.0,0.006239149682948693,-0.010205127409864635,0.0,0.4737501752344581,0.5434837384295963,0.4911835660332427,0.5260503476308118,1.0,0.0,0.0
16.85,3.9965485659491042,7.428062566212038,10.010333026033402,4.2514749940749255,7.58361915288722,10.0,0.0062222634670072805,-0.01019705712503285,0.0,0.474097157451583,0.5433311911407478,0.4914056658738742,0.5260226827184566,1.0,0.0,0.0
16.86,4.002434812883658,7.436670900440929,10.010178501744532,4.25716121682619,7.591804347117565,10.0,0.006205337867065417,-0.010189056157701267,0.0,0.47444598680233063,0.5431770732207241,0.491628758406929,0.5259943016161257,1.0,0.0,0.0
16.87,4.008317635319111,7.445268205078883,10.010023152916391,4.262845758917629,7.599977552852595,10.0,0.006188373910948464,-0.01018112494394071,0.0,0.47479664977903924,0.5430213957919743,0.491852836282273,0.5259652092887406,1.0,0.0,0.0
16.88,4.014197020223705,7.453854441435747,10.00986699213301,4.268528618105069,7.608138757185696,10.0,0.00617137262999794,-0.01017326391525458,0.0,0.47514913278923987,0.5428641700583967,0.4920778921065291,0.5259354107411075,1.0,0.0,0.0
16.89,4.020072954681224,7.462429570755514,10.009710032044172,4.274209792145015,7.616287947229221,10.0,0.006154335058948277,-0.010165473498551663,0.0,0.47550342215627667,0.5427054073047484,0.49230391844339455,0.5259049110176304,1.0,0.0,0.0
16.9,4.025945425891665,7.47099355421941,10.009552285364403,4.279889278794624,7.624425110114478,10.0,0.006137262235802723,-0.01015775411611834,0.0,0.47585950411993,0.5425451188960498,0.4925309078139599,0.5258737152020199,1.0,0.0,0.0
16.91,4.0318144211719265,7.4795463529490345,10.009393764871927,4.285567075811726,7.632550232991782,10.0,0.006120155201709885,-0.010150106185591987,0.0,0.4762173648370458,0.5423833162769869,0.49275885269703107,0.5258418284170016,1.0,0.0,0.0
16.92,4.0376799279564635,7.488087928009465,10.009234483407646,4.291243180954819,7.640663303030454,10.0,0.006103015000839563,-0.010142530119934214,0.0,0.47657699038216644,0.542220010971308,0.4929877455294518,0.5258092558240226,1.0,0.0,0.0
16.93,4.043541933797955,7.496618240412422,10.00907445387408,4.296917591983061,7.648764307418842,10.0,0.006085842680256803,-0.010135026327404262,0.0,0.4769383667481667,0.5420552145812175,0.4932175787064294,0.5257760026229549,1.0,0.0,0.0
16.94,4.0494004263679635,7.505137251119399,10.008913689234348,4.302590306656289,7.656853233364367,10.0,0.006068639289798732,-0.010127595211533027,0.0,0.4773014798468948,0.5418889387867655,0.49344834458186243,0.5257420740517977,1.0,0.0,0.0
16.95,4.055255393457568,7.513644921044815,10.008752202511094,4.308261322735003,7.664930068093497,10.0,0.00605140588194729,-0.010120237171097415,0.0,0.47766631550981464,0.541721195345233,0.49368003546866923,0.5257074753863784,1.0,0.0,0.0
16.96,4.061106822978012,7.522141211059199,10.008590006785447,4.313930637980378,7.6729947988518195,10.0,0.00603414351170482,-0.01011295260009465,0.0,0.4780328594886548,0.5415519960905145,0.49391264363911974,0.5256722119400495,1.0,0.0,0.0
16.97,4.066954702961327,7.530626081992332,10.008427115195953,4.319598250154255,7.681047412904015,10.0,0.006016853236467341,-0.010105741887717094,0.0,0.478401097456059,0.5413813529324958,0.49414616132516825,0.5256362890633867,1.0,0.0,0.0
16.98,4.072799021560966,7.539099494636451,10.008263540937525,4.325264157019154,7.689087897533914,10.0,0.005999536115898501,-0.010098605418327508,0.0,0.4787710150062425,0.5412092778564279,0.4943805807187889,0.5255997121438816,1.0,0.0,0.0
16.99,4.0786397670524055,7.547561409749419,10.008099297260351,4.330928356338263,7.69711624004449,10.0,0.005982193211802845,-0.0100915435714343,0.0,0.4791425976556498,0.5410357829222983,0.4946158939723119,0.5255624866056361,1.0,0.0,0.0
17.0,4.084476927833757,7.556011788057912,10.00793439746884,4.336590845875444,7.705132427757892,10.0,0.0059648255879992005,-0.010084556721667469,0.0,0.47951583084361854,0.540860880264197,0.4948520931987631,0.5255246179090524,1.0,0.0,0.0
17.01,4.090310492426375,7.564450590260638,10.00776885492054,4.342251623395238,7.7131364480154705,10.0,0.005947434310193316,-0.010077645238754514,0.0,0.47989069993304634,0.5406845820896804,0.49508917047220485,0.5254861115505218,1.0,0.0,0.0
17.02,4.096140449475437,7.572877777031509,10.007602683025052,4.347910686662857,7.72112828817778,10.0,0.005930020445850808,-0.01007080948749678,0.0,0.4802671902110596,0.5405069006791305,0.4953271178280773,0.5254469730621127,1.0,0.0,0.0
17.03,4.101966787750538,7.581293309022884,10.007435895242947,4.353568033444198,7.7291079356246195,10.0,0.005912585064069411,-0.010064049827746403,0.0,0.48064528688968894,0.5403278483851108,0.49556592726354437,0.5254072080112553,1.0,0.0,0.0
17.04,4.107789496146251,7.589697146868747,10.007268505084673,4.359223661505823,7.73707537775503,10.0,0.005895129235451328,-0.01005736661438288,0.0,0.48102497510654585,0.5401474376317186,0.49580559073783903,0.5253668220004254,1.0,0.0,0.0
17.05,4.113608563682717,7.598089251187954,10.007100526109468,4.364877568614986,7.745030601987338,10.0,0.005877654031975368,-0.010050760197290778,0.0,0.4814062399255041,0.5399656809139336,0.4960461001726114,0.5253258206668262,1.0,0.0,0.0
17.06,4.119423979506179,7.606469582587429,10.006931971924251,4.370529752539609,7.752973595759157,10.0,0.005860160526869116,-0.010044230921337202,0.0,0.48178906633738394,0.5397825907969634,0.4962874474522788,0.5252842096820686,1.0,0.0,0.0
17.07,4.125235732889563,7.614838101665418,10.006762856182528,4.376180211048304,7.760904346527415,10.0,0.005842649794479868,-0.010037779126349627,0.0,0.4821734392606416,0.5395981799155853,0.49652962442437754,0.5252419947518494,1.0,0.0,0.0
17.08,4.131043813232994,7.6231947690146855,10.006593192583285,4.381828941910356,7.768822841768377,10.0,0.0058251229101476554,-0.010031405147094503,0.0,0.48255934354205937,0.5394124609734843,0.49677262289991564,0.5251991816156281,1.0,0.0,0.0
17.09,4.136848210064345,7.631539545225768,10.006422994869876,4.387475942895737,7.7767290689776525,10.0,0.0058075809500753904,-0.010025109313255669,0.0,0.4829467639574415,0.539225446742588,0.49701643465372813,0.5251557760463014,1.0,0.0,0.0
17.1,4.142648913039774,7.639872390890208,10.006252276828912,4.3931212117750995,7.784623015670236,10.0,0.005790024991201115,-0.010018891949413024,0.0,0.48333568521231357,0.5390371500623978,0.4972610514248347,0.5251117838498768,1.0,0.0,0.0
17.11,4.1484459119442185,7.648193266603767,10.00608105228914,4.39876474631978,7.792504669380501,10.0,0.0057724561110693885,-0.010012753375022464,0.0,0.4837260919426226,0.538847583839318,0.49750646491679645,0.5250672108651441,1.0,0.0,0.0
17.12,4.1542391966919325,7.656502132969704,10.005909335120329,4.404406544301804,7.800374017662247,10.0,0.005754875387701724,-0.010006693904394872,0.0,0.4841179687154447,0.538656761045979,0.49775266679807834,0.5250220629633455,1.0,0.0,0.0
