time,x_ref,y_ref,z_ref,yaw_ref,task_phase,actual_mass_scale,mass_estimate_scale,mass_phase,acc_residual_raw_z_m_s2,disturbance_hat_z_m_s2,disturbance_comp_z_m_s2,acc_residual_after_comp_z_m_s2,controller_mode,disturbance_type
13.68,3.917723366719488,0.04113831664025591,2.0082276633280514,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.69,3.919395905724315,0.04030204713784258,2.0080604094275687,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.7,3.9210484344098777,0.03947578279506114,2.0078951565590124,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.71,3.922680991932416,0.038659504033792036,2.0077319008067582,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.72,3.924293618934872,0.037853190532564085,2.007570638106513,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.73,3.925886357552952,0.03705682122352405,2.007411364244705,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.74,3.927459251421185,0.03627037428940749,2.0072540748578813,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.75,3.9290123456790127,0.03549382716049365,2.0070987654320986,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.76,3.930545686976842,0.03472715651157898,2.0069454313023156,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.77,3.932059323482113,0.03397033825894358,2.006794067651789,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.78,3.9335533048853746,0.03322334755731271,2.0066446695114624,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.79,3.93502768240635,0.03248615879682504,2.006497231759365,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.8,3.9364825087999984,0.031758745600000804,2.0063517491200002,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.81,3.9379178383625986,0.031041080818700717,2.0062082161637402,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.82,3.9393337269377966,0.0303331365311017,2.0060666273062204,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.83,3.9407302319226893,0.02963488403865533,2.0059269768077312,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.84,3.9421074122738844,0.028946293863057804,2.0057892587726114,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.85,3.9434653285135797,0.028267335743210165,2.005653467148642,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.86,3.944804042735618,0.027597978632190934,2.005519595726438,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.87,3.946123618611554,0.026938190694222985,2.0053876381388447,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.88,3.947424121396743,0.026287939301628427,2.0052575878603256,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.89,3.9487056179363824,0.02564719103180879,2.0051294382063616,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.9,3.9499681766716055,0.025015911664197255,2.0050031823328394,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.91,3.951211867645524,0.02439406617723794,2.0048788132354476,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.92,3.9524367625093104,0.02378161874534479,2.004756323749069,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.93,3.9536429345282773,0.023178532735861346,2.0046357065471723,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.94,3.9548304585879226,0.022584770706038704,2.0045169541412076,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.95,3.9559994112000005,0.02200029439999973,2.00440005888,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.96,3.9571498705086112,0.02142506474569439,2.004285012949139,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.97,3.9582819162962553,0.020859041851872373,2.0041718083703746,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.98,3.9593956299898867,0.02030218500505665,2.0040604370010113,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
13.99,3.9604910946670113,0.019754452666494338,2.003950890533299,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.0,3.961568395061729,0.019215802469135568,2.003843160493827,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.01,3.9626276175708144,0.018686191214592807,2.0037372382429184,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.02,3.96366885025979,0.01816557487010506,2.003633114974021,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.03,3.96469218286898,0.01765390856551008,2.003530781713102,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.04,3.9656977068195847,0.017151146590207667,2.0034302293180417,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.05,3.9666855152197513,0.01665724239012434,2.0033314484780247,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.06,3.9676557028706467,0.016172148564676636,2.0032344297129354,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.07,3.9686083662725107,0.01569581686374466,2.003139163372749,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.08,3.969543603630738,0.015228198184630948,2.0030456396369263,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.09,3.970461514861938,0.014769242569030894,2.002953848513806,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.1,3.971362201599999,0.014318899200000512,2.00286377984,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.11,3.9722457672021836,0.013877116398908207,2.0027754232797816,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.12,3.9731123167551576,0.013443841622421182,2.002688768324484,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.13,3.9739619570810873,0.013019021459456326,2.0026038042918914,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.14,3.9747947967436907,0.01260260162815463,2.002520520325631,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.15,3.9756109460543207,0.012194526972839626,2.002438905394568,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.16,3.9764105170780173,0.011794741460991354,2.002358948292198,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.17,3.9771936236395815,0.011403188180209245,2.002280637636042,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.18,3.9779603813296625,0.011019809335168773,2.0022039618670338,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.19,3.978710907510785,0.010644546244607422,2.0021289092489214,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.2,3.979445321323455,0.010277339338272462,2.0020554678676543,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.21,3.980163743692221,0.009918128153889594,2.001983625630778,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.22,3.980866297331712,0.009566851334144033,2.001913370266829,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.23,3.9815531067527523,0.009223446623623843,2.0018446893247246,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.24,3.9822242982683935,0.008887850865803237,2.001777570173161,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.25,3.9828800000000033,0.008559999999998347,2.0017119999999995,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.26,3.9835203418833114,0.008239829058344306,2.001647965811669,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.27,3.984145455674506,0.007927272162747023,2.0015854544325493,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.28,3.984755474956291,0.007622262521854495,2.0015244525043707,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.29,3.9853505351439313,0.007324732428034331,2.0014649464856067,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.3,3.985930773491358,0.007034613254321087,2.0014069226508644,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.31,3.986496329097215,0.006751835451392463,2.0013503670902786,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.32,3.9870473429109294,0.006476328544535281,2.001295265708907,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.33,3.987583957738785,0.006208021130607477,2.0012416042261214,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.34,3.9881063182499847,0.005946840875007631,2.0011893681750017,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.35,3.9886145709827163,0.0056927145086418385,2.0011385429017285,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.36,3.989108864350233,0.005445567824883479,2.001089113564977,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.37,3.9895893486469127,0.005205325676543637,2.0010410651353085,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.38,3.990056176054324,0.004971911972837972,2.0009943823945675,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.39,3.9905095006472964,0.004745249676351815,2.0009490499352705,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.4,3.9909494783999993,0.004525260800000375,2.0009050521600003,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.41,3.991376267191992,0.00431186640400405,2.0008623732808006,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.42,3.9917900268143,0.0041049865928499685,2.00082099731857,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.43,3.9921909189754885,0.0039045405122557497,2.0007809081024512,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.44,3.992579107307723,0.003710446346138596,2.000742089269228,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.45,3.992954757372841,0.0035226213135794993,2.0007045242627157,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.46,3.993318036668418,0.0033409816657909985,2.0006681963331583,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.47,3.9936691146338354,0.0031654426830822757,2.0006330885366164,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.48,3.9940081626563604,0.0029959186718198083,2.000599183734364,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.49,3.9943353540771867,0.0028323229614066747,2.000566464592281,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.5,3.9946508641975313,0.002674567901234326,2.000534913580247,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.51,3.994954870284692,0.0025225648576538973,2.000504512971531,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.52,3.9952475515781103,0.002376224210944855,2.000475244842189,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.53,3.995529089295447,0.0022354553522765386,2.0004470910704555,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.54,3.9957996666386464,0.002100166680676807,2.0004200333361353,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.55,3.9960594687999986,0.001970265600000687,2.00039405312,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.56,3.9963086829682286,0.0018456585158856953,2.0003691317031773,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.57,3.996547498334536,0.0017262508327320347,2.0003452501665464,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.58,3.996776106098686,0.0016119469506570283,2.0003223893901314,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.59,3.9969946994750725,0.0015026502624637672,2.0003005300524928,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.6,3.9972034736987645,0.0013982631506177512,2.0002796526301236,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.61,3.997402626031617,0.001298686984191555,2.0002597373968385,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.62,3.997592355768292,0.001203822115853903,2.000240764423171,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.63,3.9977728642423713,0.0011135678788143366,2.000222713575763,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.64,3.9979443548323808,0.0010278225838096233,2.000205564516762,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.65,3.9981070329679014,0.0009464835160493124,2.0001892967032098,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.66,3.998261106135594,0.0008694469322030329,2.0001738893864407,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
14.67,3.9984067838853132,0.0007966080573433842,2.0001593216114686,-0.4636476090008061,OUTBOUND,1.2,1.2,payload_attached,0.0,0.0,0.0,0.0,NORMAL,NONE
