time,x,y,z,x_ref,y_ref,z_ref
93.11,-8.71054339961668,-8.603464753717844,9.999981293283218,-8.686661018616473,-8.516537636065124,10.0
93.12,-8.707421262266223,-8.610124748325648,9.999981300810141,-8.683546626549374,-8.523117005407922,10.0
93.13,-8.704295722397775,-8.616771285305633,9.999981307876634,-8.680428806355591,-8.529682915585585,10.0
93.14,-8.701166734666568,-8.623404169994345,9.999981314880873,-8.677307559265984,-8.536235356229664,10.0
93.15,-8.698034224102479,-8.63002308926535,9.999981322027185,-8.674182886512769,-8.54277431699296,10.0
93.16,-8.694898284393645,-8.636628398857153,9.999981328937697,-8.671054789329531,-8.549299787549533,10.0
93.17,-8.691758882958993,-8.643219953711059,9.99998133593433,-8.667923268951183,-8.555811757594801,10.0
93.18,-8.688616167277768,-8.649798325266149,9.999981343257067,-8.664788326614,-8.562310216845468,10.0
93.19,-8.68546997174525,-8.65636283920503,9.999981351648273,-8.661649963555615,-8.568795155039568,10.0
93.2,-8.682320408314654,-8.662913926524261,9.999981360346231,-8.658508181014989,-8.575266561936528,10.0
93.21000000000001,-8.67916734013771,-8.669451026191096,9.999981368906536,-8.655362980232466,-8.581724427317077,10.0
93.22,-8.676010810167112,-8.675974294083764,9.999981376769398,-8.652214362449708,-8.588168740983388,10.0
93.23,-8.672850866245863,-8.682483906061245,9.999981384230061,-8.649062328909746,-8.594599492759004,10.0
93.24,-8.669687588711986,-8.688980168708653,9.999981392212813,-8.645906880856955,-8.60101667248888,10.0
93.25,-8.666520863209016,-8.695462608454037,9.999981401465249,-8.642748019537049,-8.607420270039432,10.0
93.26,-8.663350761739416,-8.701931499112575,9.999981410991024,-8.639585746197092,-8.613810275298505,10.0
93.27,-8.660177200190686,-8.708386488003962,9.999981420270304,-8.636420062085518,-8.620186678175381,10.0
93.28,-8.65700016216356,-8.714827493662359,9.999981429084418,-8.633250968452073,-8.626549468600876,10.0
93.29,-8.6538197819098,-8.721255041465566,9.999981437430955,-8.630078466547872,-8.632898636527269,10.0
93.3,-8.650635967004686,-8.727668743864115,9.999981446283574,-8.626902557625368,-8.639234171928347,10.0
93.31,-8.647448747145534,-8.734068705102171,9.999981455776494,-8.62372324293835,-8.64555606479946,10.0
93.32000000000001,-8.644258054170475,-8.740454634442948,9.999981465328332,-8.620540523741974,-8.651864305157451,10.0
93.33,-8.641063988888137,-8.74682692429739,9.999981474573575,-8.617354401292726,-8.658158883040748,10.0
93.34,-8.637866540764223,-8.753185517292176,9.99998148404987,-8.61416487684843,-8.66443978850937,10.0
93.35000000000001,-8.634665683705974,-8.75953029272767,9.999981493905564,-8.610971951668256,-8.67070701164491,10.0
93.36,-8.631461351753762,-8.765860967545876,9.999981503968765,-8.607775627012739,-8.67696054255054,10.0
93.37,-8.628253610733424,-8.772177793600026,9.999981513644322,-8.604575904143719,-8.68320037135111,10.0
93.38,-8.6250424182076,-8.778480582975618,9.99998152310848,-8.601372784324406,-8.689426488193059,10.0
93.39,-8.621827820619508,-8.784769509158792,9.999981532634209,-8.598166268819334,-8.695638883244516,10.0
93.4,-8.618609869007434,-8.791044765104887,9.999981542611254,-8.594956358894386,-8.701837546695256,10.0
93.41,-8.615388567298098,-8.797306352110718,9.999981553452708,-8.591743055816792,-8.70802246875673,10.0
93.42,-8.612163858747609,-8.803554023776208,9.999981564822468,-8.588526360855097,-8.71419363966213,10.0
93.43,-8.608935724570363,-8.809787688314596,9.999981576145307,-8.585306275279214,-8.720351049666307,10.0
93.44,-8.60570424045883,-8.816007640786053,9.9999815870908,-8.582082800360379,-8.72649468904588,10.0
93.45,-8.602469360151192,-8.822213677070215,9.999981597898119,-8.578855937371173,-8.732624548099198,10.0
93.46000000000001,-8.599231023969468,-8.828405536913083,9.99998160896323,-8.575625687585498,-8.7387406171464,10.0
93.47,-8.595989341706098,-8.834583655870649,9.999981619892456,-8.572392052278621,-8.744842886529343,10.0
93.48,-8.592744254981467,-8.840747779144555,9.999981630990973,-8.569155032727117,-8.750931346611738,10.0
93.49,-8.589495704056388,-8.84689764539756,9.99998164228724,-8.565914630208923,-8.757005987779056,10.0
93.5,-8.586243763236924,-8.853033545326657,9.999981653353313,-8.562670846003282,-8.763066800438631,10.0
93.51,-8.582988415400413,-8.859155393216865,9.999981664483956,-8.559423681390797,-8.769113775019608,10.0
93.52,-8.579729686028642,-8.865263279135377,9.999981675818955,-8.556173137653404,-8.775146901972965,10.0
93.53,-8.576467605452283,-8.871357313561747,9.999981687600819,-8.552919216074356,-8.781166171771599,10.0
93.54,-8.573202186804473,-8.87743753624859,9.99998170002819,-8.549661917938254,-8.787171574910248,10.0
93.55,-8.56993340442599,-8.883503826515971,9.999981712842683,-8.546401244531028,-8.793163101905563,10.0
93.56,-8.566661249403966,-8.889556132912382,9.999981725655514,-8.543137197139938,-8.799140743296107,10.0
93.57000000000001,-8.563385643864065,-8.895594117234292,9.999981738342333,-8.539869777053582,-8.805104489642366,10.0
93.58,-8.560106658485283,-8.901618057926045,9.999981750408715,-8.536598985561886,-8.811054331526762,10.0
93.59,-8.55682432104739,-8.907628055720997,9.999981762269005,-8.533324823956095,-8.816990259553709,10.0
93.60000000000001,-8.553538596316791,-8.91362394879528,9.999981774801608,-8.530047293528815,-8.822912264349533,10.0
93.61,-8.550249532656185,-8.919605923811444,9.99998178783591,-8.526766395573949,-8.828820336562602,10.0
93.62,-8.54695707257356,-8.925573726261423,9.999981801048698,-8.523482131386748,-8.834714466863261,10.0
93.63,-8.543661191426992,-8.931527238183678,9.999981814132967,-8.520194502263791,-8.84059464594386,10.0
93.64,-8.5403619527823,-8.937466710457858,9.999981826771139,-8.516903509502976,-8.846460864518813,10.0
93.65,-8.537059337795263,-8.943392049431523,9.99998183945014,-8.513609154403536,-8.85231311332455,10.0
93.66,-8.533753360329598,-8.949303298146258,9.999981852619422,-8.510311438266031,-8.858151383119573,10.0
93.67,-8.530444068209398,-8.955200642529029,9.999981866281741,-8.507010362392348,-8.863975664684457,10.0
93.68,-8.527131375376406,-8.961083706687738,9.99998188030865,-8.503705928085697,-8.869785948821866,10.0
93.69,-8.523815334849488,-8.966952698716765,9.999981894191546,-8.500398136650626,-8.87558222635656,10.0
93.7,-8.520495877698032,-8.972807313911185,9.999981907852007,-8.49708698939298,-8.88136448813545,10.0
93.71000000000001,-8.517173051257759,-8.978647736519003,9.999981921322414,-8.493772487619964,-8.88713272502753,10.0
93.72,-8.513846888252639,-8.984474089767346,9.999981934798019,-8.49045463264009,-8.89288692792397,10.0
93.73,-8.510517392368087,-8.990286374524281,9.999981948828662,-8.487133425763183,-8.89862708773811,10.0
93.74,-8.50718448539298,-8.996084245430398,9.999981963434806,-8.483808868300416,-8.904353195405442,10.0
93.75,-8.503848280416141,-9.001868166144195,9.999981977903724,-8.480480961564256,-8.91006524188368,10.0
93.76,-8.500508708108885,-9.007637828967267,9.999981992355425,-8.477149706868524,-8.915763218152703,10.0
93.77,-8.497165777685796,-9.013393258203514,9.99998200696636,-8.473815105528342,-8.921447115214628,10.0
93.78,-8.493819510341961,-9.019134529213323,9.999982021612654,-8.47047715886015,-8.92711692409382,10.0
93.79,-8.490469834850401,-9.02486132460125,9.99998203643878,-8.46713586818172,-8.932772635836878,10.0
93.8,-8.487116840378718,-9.03057400858859,9.99998205103488,-8.463791234812156,-8.93841424151263,10.0
93.81,-8.483760454899134,-9.03627226001036,9.999982065676724,-8.46044326007184,-8.944041732212257,10.0
93.82000000000001,-8.480400778197483,-9.041956489236254,9.999982080485616,-8.457091945282516,-8.949655099049151,10.0
93.83,-8.477037739429251,-9.047626379740242,9.999982095847345,-8.453737291767226,-8.955254333159049,10.0
93.84,-8.47367129071368,-9.053281712161791,9.999982111364684,-8.45037930085034,-8.960839425699987,10.0
93.85000000000001,-8.470301534736853,-9.058922910581988,9.999982126449055,-8.447017973857525,-8.966410367852365,10.0
93.86,-8.466928435297225,-9.064549805819443,9.999982141612467,-8.443653312115798,-8.971967150818875,10.0
93.87,-8.463551927100081,-9.070162103296749,9.999982157092129,-8.44028531695346,-8.97750976582462,10.0
93.88,-8.460172106071544,-9.075760199248629,9.999982172530352,-8.436913989700152,-8.98303820411704,10.0
93.89,-8.456788970275706,-9.081344071029765,9.999982188200685,-8.433539331686811,-8.98855245696599,10.0
93.9,-8.453402484119373,-9.086913551228871,9.999982204428475,-8.430161344245699,-8.994052515663714,10.0
93.91,-8.450012631978579,-9.092468557958027,9.999982220856536,-8.426780028710406,-8.999538371524846,10.0
93.92,-8.44661953917931,-9.098009616438404,9.999982237145971,-8.423395386415807,-9.005010015886493,10.0
93.93,-8.443223088577124,-9.103536208031446,9.999982253903164,-8.42000741869811,-9.010467440108172,10.0
93.94,-8.4398232908068,-9.109048363903087,9.999982270840079,-8.416616126894832,-9.015910635571869,10.0
93.95,-8.436420167368912,-9.114546162435412,9.999982287533133,-8.4132215123448,-9.02133959368203,10.0
