time,x,y,z,x_ref,y_ref,z_ref
39.24,-3.1032384655108283,0.8027162159387013,5.231999867132583,-2.914895198744022,0.7094969910711733,5.232
39.25,-3.1057449564499544,0.7929631232811775,5.233333201629355,-2.91710976119303,0.700336091567716,5.233333333333333
39.26,-3.1082207383187215,0.7832021883618878,5.2346665362218445,-2.9192955329463794,0.691168280029772,5.234666666666667
39.27,-3.11066590130452,0.7734335359649626,5.235999870764909,-2.9214524924313876,0.681993646939935,5.236000000000001
39.28,-3.1130803634042437,0.7636572480479347,5.237333205292904,-2.9235806183597313,0.672812282848145,5.237333333333334
39.29,-3.1154640431372105,0.7538734074507005,5.238666539903946,-2.92567988972767,0.6636242783707434,5.238666666666666
39.300000000000004,-3.1178170313047553,0.7440821380092081,5.239999874398036,-2.9277502858162427,0.6544297241896251,5.240000000000001
39.31,-3.120139228259028,0.7342835183912837,5.241333208968241,-2.9297917861914744,0.6452287110513382,5.241333333333333
39.32,-3.122430614709783,0.7244776456931984,5.242666543536888,-2.931804370704581,0.6360213297661624,5.242666666666667
39.33,-3.1246912204900705,0.7146646292220505,5.243999878041483,-2.9337880194921646,0.6268076712072395,5.244
39.34,-3.1269209293448297,0.7048445445680135,5.245333212643876,-2.9357427129764164,0.6175878263096437,5.245333333333334
39.35,-3.1291198346255733,0.6950175142460231,5.246666547146399,-2.9376684318652972,0.6083618860695377,5.246666666666667
39.36,-3.131287857977283,0.6851836227449692,5.24799988169065,-2.9395651571527406,0.5991299415432219,5.248
39.37,-3.133424917744642,0.6753429538615545,5.249333216276435,-2.941432870118833,0.5898920838462616,5.249333333333333
39.38,-3.135531109429145,0.6654956300447441,5.250666550760526,-2.943271552330003,0.5806484041525776,5.250666666666667
39.39,-3.1376062975300223,0.655641724330094,5.251999885342055,-2.945081185639196,0.5713989936935723,5.252
39.4,-3.139650576811645,0.6457813576286029,5.253333219862217,-2.9468617521860656,0.562143943757177,5.253333333333333
39.410000000000004,-3.14166386940954,0.6359146153636206,5.25466655437824,-2.948613234397138,0.5528833456869984,5.254666666666667
39.42,-3.1436460967725735,0.6260415834135524,5.255999888969705,-2.950335614985989,0.5436172908814111,5.256
39.43,-3.1455973548092215,0.6161623819501804,5.257333223443241,-2.952028876953419,0.5343458707926301,5.257333333333333
39.44,-3.147517522288884,0.6062770888108057,5.258666557997795,-2.953693003587615,0.5250691769258337,5.258666666666667
39.45,-3.149406658664002,0.5963858162124435,5.259999892538243,-2.9553279784643216,0.5157873008382294,5.26
39.46,-3.151264723583749,0.5864886577640238,5.261333227024921,-2.956933785446994,0.5065003341382031,5.261333333333334
39.47,-3.153091628670179,0.5765856985124408,5.262666561605828,-2.958510408686966,0.49720836848436106,5.262666666666666
39.480000000000004,-3.154887472086274,0.5666770570402601,5.263999896079419,-2.9600578326236047,0.4879114955846481,5.264000000000001
39.49,-3.1566521794451283,0.5567628211042369,5.265333230603631,-2.961576041984458,0.47860980719545676,5.265333333333333
39.5,-3.1583856720335617,0.5468430774903784,5.2666665651592774,-2.9630650217854124,0.4693033951206963,5.266666666666667
