time_s,position_x_m,position_y_m,position_z_m,position_ref_x_m,position_ref_y_m,position_ref_z_m,position_error_norm_m
0.63,0.00016016224911729067,-0.0002066719742814032,0.1920855534914586,0.0,0.0,1.26,1.0679144785173087
0.64,0.00016608693704732227,-0.00021431720139345682,0.19846833551145782,0.0,0.0,1.28,1.0815316984758652
0.65,0.00017209408061041523,-0.00022206882792566167,0.20495548880742157,0.0,0.0,1.3,1.0950445472326364
0.66,0.00017818333556692293,-0.00022992640947759743,0.2115505009880009,0.0,0.0,1.32,1.1084495371803835
0.67,0.00018435373681707036,-0.0002378887005247853,0.21825006668489552,0.0,0.0,1.34,1.121749973688333
0.68,0.000190604972074579,-0.00024595529794732644,0.2250574061056607,0.0,0.0,1.36,1.1349426365503568
0.6900000000000001,0.00019693621171429495,-0.0002541251310848078,0.2319692706194057,0.0,0.0,1.3800000000000001,1.1480307743983145
0.7000000000000001,0.00020334730793160845,-0.0002623980091071293,0.23898900578161805,0.0,0.0,1.4000000000000001,1.161011041678243
0.71,0.00020983749545211224,-0.0002707729444407646,0.24611331191223182,0.0,0.0,1.42,1.1738867380711953
0.72,0.000216406687776499,-0.00027924982540909646,0.2533454826091185,0.0,0.0,1.44,1.1866545699808793
0.73,0.0002230541952038224,-0.0002878277620029062,0.26068227121114357,0.0,0.0,1.46,1.1993177840694498
0.74,0.00022977996821153972,-0.0002965066903027489,0.2681269216752211,0.0,0.0,1.48,1.2118731363816209
0.75,0.00023658336534030177,-0.0003052857825904149,0.2756762338188979,0.0,0.0,1.5,1.2243238271008925
0.76,0.00024346435199731732,-0.00031416499424983884,0.2833333991713865,0.0,0.0,1.52,1.2366666646997209
0.77,0.0002504223105989221,-0.0003231435284065655,0.2910952570069277,0.0,0.0,1.54,1.2489048099049287
0.78,0.0002574572007263043,-0.00033222133295921137,0.29896493497961146,0.0,0.0,1.56,1.2610351350641265
0.79,0.00026456840818624437,-0.0003413976154365955,0.30693930521263496,0.0,0.0,1.58,1.273060768055187
0.8,0.0002717558707255954,-0.0003506722955886282,0.31502144354342954,0.0,0.0,1.6,1.2849786330424036
0.81,0.0002790189612808732,-0.0003600445643577954,0.3232082550392475,0.0,0.0,1.6200000000000003,1.2967918249595898
0.8200000000000001,0.0002863575825876236,-0.00036951429633511035,0.3315027699150151,0.0,0.0,1.6400000000000001,1.3084973135935583
0.8300000000000001,0.0002937710820865501,-0.0003790806495778456,0.3399019238594096,0.0,0.0,1.6600000000000001,1.320098163256686
0.84,0.0003012593175602855,-0.0003887434406828156,0.34840870582555866,0.0,0.0,1.6800000000000002,1.331591384997591
0.85,0.0003088216019336483,-0.0003985017831759302,0.35702007911605627,0.0,0.0,1.7,1.3429800155147122
0.86,0.00031645774132684715,-0.0004083554269954713,0.36573899516708014,0.0,0.0,1.72,1.354261103373617
0.87,0.0003241670085035958,-0.00041830343384523976,0.3745624417172526,0.0,0.0,1.7399999999999998,1.3654376608366867
0.88,0.00033194915423894155,-0.0004283454822469239,0.383493336189625,0.0,0.0,1.7600000000000002,1.376506770482609
