time,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax_ref,ay_ref,az_ref,jx_ref,jy_ref,jz_ref,yaw_ref
5.0,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.050000000000001,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.1000000000000005,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.15,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.2,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.25,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.300000000000001,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.3500000000000005,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.4,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.45,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.5,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.550000000000001,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.6000000000000005,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.65,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.7,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.75,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.800000000000001,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.8500000000000005,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.9,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
5.95,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.0,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.050000000000001,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.1000000000000005,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.15,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.2,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.25,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.300000000000001,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.3500000000000005,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.4,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.45,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.5,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.550000000000001,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.6000000000000005,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.65,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.7,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.75,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.800000000000001,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.8500000000000005,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
