time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,eta_hat1,eta_hat2,eta_hat3,eta_hat4,fault_index
0.13,4.2768293187250205e-06,4.516729237210464e-06,-6.563532948553803e-05,0.0,0.0,0.26,-0.0020657813440250186,0.0019870076857203198,2.0655378845731353e-06,8.819508437985606,-8.938152389816366,8.823176714676812,-8.704503556140367,1.0,1.0,1.0,1.0,0.0
0.14,6.6583889089917465e-06,7.003098804657028e-06,-6.823437536448912e-05,0.0,0.0,0.28,-0.002597496615317832,0.002519363252933638,3.27568470518611e-06,9.204264424753545,-9.34836138828348,9.207285980925873,-9.063142699214206,1.0,1.0,1.0,1.0,0.0
0.15,1.0093126678987163e-05,1.0569128435986059e-05,-7.049065349008655e-05,0.0,0.0,0.3,-0.0031965611497770763,0.003127873565380921,4.977015451868422e-06,9.56881582870856,-9.740253146276926,9.570592497765796,-9.399084805198944,1.0,1.0,1.0,1.0,0.0
0.16,1.4924090862883811e-05,1.555541598612516e-05,-7.241053622024676e-05,0.0,0.0,0.32,-0.0038606454365668185,0.003812117757683019,7.284125298344729e-06,9.915644233732758,-10.115995031865848,9.915529787987799,-9.715075992322989,1.0,1.0,1.0,1.0,0.0
0.17,2.1569290477239667e-05,2.2372025683675966e-05,-7.400005370511003e-05,0.0,0.0,0.34,-0.004586478487786632,0.004569952914592101,1.0314817344076172e-05,10.246926072474748,-10.477452666031226,10.244296896280574,-10.013624451206848,1.0,1.0,1.0,1.0,0.0
0.18,3.052424898815217e-05,3.1499943264358194e-05,-7.526479657526598e-05,0.0,0.0,0.36,-0.005370050542397502,0.005397451959526439,1.4185748950444498e-05,10.564534980874795,-10.826203398572016,10.558869025359385,-10.297000021172007,1.0,1.0,1.0,1.0,0.0
0.19,4.236393459552511e-05,4.349238241353221e-05,-7.620986363708203e-05,0.0,0.0,0.38,-0.006206799673892898,0.00628892018630792,1.9007468983560455e-05,10.870074987341344,-11.163578183697217,10.861033093214205,-10.567261131246903,1.0,1.0,1.0,1.0,0.0
0.2,5.7747122829443e-05,5.897823297802328e-05,-7.683977748113537e-05,0.0,0.0,0.4,-0.007091892881503731,0.007236915416814907,2.4881001701667894e-05,11.16492141122179,-11.490714345640821,11.152428704583418,-10.826283952800324,1.0,1.0,1.0,1.0,0.0
0.21,7.741851767834957e-05,7.866467129009715e-05,-7.715846339845e-05,0.0,0.0,0.42000000000000004,-0.008020332371404874,0.00823238490596526,3.189408221681332e-05,11.450248799081004,-11.808582557784707,11.434558785583302,-11.075774044557054,1.0,1.0,1.0,1.0,0.0
0.22,0.00010220710721293705,0.00010333767964528415,-7.716925743166418e-05,0.0,0.0,0.44000000000000006,-0.008986967261445992,0.009264993165133099,4.0117661317645565e-05,11.727062813393989,-12.118009882471261,11.708786531461408,-11.317272198653102,1.0,1.0,1.0,1.0,0.0
