time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,plant_gust_force_x_N,plant_gust_force_y_N,plant_gust_force_z_N,plant_mass_kg,controller_nominal_mass_kg,fault_effectiveness_1,fault_effectiveness_2,fault_effectiveness_3,fault_effectiveness_4
0.7000000000000001,0.01249406042066325,-0.24352213542016904,0.09117402378850402,-0.032953627913777594,0.3126898497691494,0.10500000000000001,0.22793861648689223,0.028851764000991577,-0.0011045566310575318,64.80108264926805,-65.53238091427005,65.72923362068805,-65.01445732550356,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.71,0.013236712742133087,-0.25334762411099304,0.09303584939791276,-0.03389829775970454,0.3170895751804337,0.1065,0.2341674976036691,0.02953696436825129,-0.0012736191126510139,65.27082529141752,-65.04551374409812,65.24772505531377,-65.49233204537158,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.72,0.014008946707153108,-0.2634054303346008,0.09489084655277562,-0.03485616251105528,0.32148644678768173,0.108,0.24056245769330936,0.03024041466794528,-0.0014511432571880014,65.78202568197042,-64.52054962904315,64.72702662229894,-66.01075146172364,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.73,0.014811482613165217,-0.27370189109598714,0.09673800489237129,-0.03582721354705387,0.32588042501907877,0.1095,0.24704273153014353,0.03096294469122969,-0.0016348690828514867,66.33210491186915,-63.96017824901363,64.16985141332776,-66.56712802279263,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.74,0.01564506376590093,-0.28424344688475617,0.09857634488961488,-0.03681144212824733,0.3302714703288503,0.111,0.25351926959443594,0.031705361014571484,-0.0018220904435899364,66.9185367934528,-63.36699286180111,63.578834834486464,-67.15893820970672,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.75,0.016510459731297847,-0.29503657390736443,0.1004049549743765,-0.037808839396585026,0.33465954319761815,0.11249999999999999,0.2598951533231865,0.032468460079891195,-0.002009634922126138,67.52097213651679,-62.757581998433345,62.97445653729032,-67.76967667922322,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.76,0.017408462858600426,-0.3060876556328943,0.10222302562638999,-0.03881939637549847,0.33904460413275617,0.11399999999999999,0.2660663595489104,0.03325306543649853,-0.002193848443914066,68.1686101500361,-62.10941789772404,62.32738955706219,-68.42168801803271,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.77,0.018339893549689196,-0.31740291673079285,0.10402988161023827,-0.039843103969981586,0.34342661366874566,0.11549999999999999,0.27192276805841364,0.03406010398025235,-0.002370585894073824,68.85231590622688,-61.43054038405513,61.646706056376146,-69.10680580370398,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.78,0.019305604924498537,-0.32898834525427123,0.10582509006960732,-0.040879952966672795,0.3478055323675302,0.11699999999999999,0.27734759930180686,0.03489048268006407,-0.0025351942314536767,69.56486528338574,-60.726955756357015,60.939484479758306,-69.81880564933161,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.79,0.020306481392683828,-0.3408495601322095,0.10760852929450432,-0.0419299340339383,0.3521813208188711,0.1185,0.28221749008830654,0.03574500913618321,-0.002682489260625524,70.3008399853077,-60.003149832591326,60.21082722993417,-70.55280455973892,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8,0.021343443847286595,-0.3529917243823852,0.10938043245367898,-0.04299303772195551,0.35655393964070187,0.12,0.2864030222165971,0.03662437959450272,-0.002806729844163917,71.05679151597285,-59.26186272668622,59.463665659850925,-71.30545471548284,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.81,0.0224174501171959,-0.36541941459702165,0.11114143336079838,-0.04406925446279847,0.3609233494794826,0.1215,0.28976946307974705,0.03752917483418807,-0.0029016004298776056,71.82933506225997,-58.50586264392164,58.7007232852808,-72.07322632230132,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8200000000000001,0.023529496417693127,-0.3781364922480896,0.11289261801303384,-0.0451585745705238,0.3652895110105543,0.123,0.29217745775311194,0.038459840043187705,-0.0029601985151218647,72.61520281049143,-57.737620364718,57.9244770919785,-72.85274744579596,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8300000000000001,0.024680618779467648,-0.39114596892737546,0.11463557754100893,-0.046260988241257794,0.3696523849384925,0.1245,0.2934836798469627,0.03941664015507268,-0.002975027010900591,73.41098581545795,-56.95943198635401,57.13740947925501,-73.64067486332756,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
