time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,plant_gust_force_x_N,plant_gust_force_y_N,plant_gust_force_z_N,plant_mass_kg,controller_nominal_mass_kg,fault_effectiveness_1,fault_effectiveness_2,fault_effectiveness_3,fault_effectiveness_4
3.8200000000000003,0.17657379464332862,-0.22777398790363668,1.529417779540264,0.0,0.0,1.528,0.04906333615628609,0.03803802310190131,-0.0005685720718053746,64.82025995936414,-64.8581604750042,64.87988706379384,-64.8516229268376,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.83,0.1792137087119416,-0.2311785030476599,1.5333380051604226,0.0,0.0,1.532,0.04977986147716697,0.038594094745086197,-0.0005861213405748664,64.82566133604085,-64.86073518895027,64.87998088742955,-64.85483939067616,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.84,0.18189153151111412,-0.2346318695689804,1.5372580979291834,0.0,0.0,1.536,0.05050191091611412,0.03915458315540484,-0.0006042283535494855,64.82960870594142,-64.86347727651011,64.88146518239817,-64.85783553525525,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.85,0.18460781615799335,-0.23813479806040944,1.5411780750984525,0.0,0.0,1.54,0.051228825302810164,0.03971895892642992,-0.0006228064873651754,64.83244078293599,-64.86635493716322,64.88403274866,-64.86067382833299,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.86,0.1873631195138551,-0.2416880037271161,1.5450979487137462,0.0,0.0,1.544,0.05196017756897422,0.040286865982942816,-0.0006417606049038122,64.83432071499922,-64.86935593865847,64.88754792183445,-64.86339247253548,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.87,0.19015800198937413,-0.2452922061655742,1.549017729697376,0.0,0.0,1.548,0.05269572470556946,0.0408580902331261,-0.0006610050163790837,64.83535210100894,-64.87247143170939,64.89192447936237,-64.86601603152253,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.88,0.19299302749869907,-0.24894812933475127,1.552937431872665,0.0,0.0,1.552,0.05343538884893782,0.04143255088858771,-0.000680481842833972,64.83561600887792,-64.87569199297585,64.89708927014114,-64.86856034853393,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.89,0.1958687634248804,-0.25265650153543184,1.5568570728935138,0.0,0.0,1.556,0.054179236347791496,0.04201028589266582,-0.0007001639967759568,64.83518889414748,-64.87900583492048,64.90296432323613,-64.87103468462922,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.9,0.19878578057410648,-0.2564180553665818,1.5607766720949943,0.0,0.0,1.56,0.05492744696419845,0.04259142533615084,-0.000720042785707126,64.83414693312552,-64.88239996430431,64.90946681734326,-64.87344491486121,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.91,0.2017446532605581,-0.26023352784423903,1.564696249363316,0.0,0.0,1.564,0.05568029040651627,0.0431761710047467,-0.0007401214417209498,64.83256336785753,-64.88586255268055,64.91651782020975,-64.87579702562057,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.92,0.20474595951846164,-0.26410366068154534,1.568615825370834,0.0,0.0,1.568,0.0564381059611052,0.04376477836598567,-0.000760416009089627,64.83050791282999,-64.88938299946035,64.9240437723874,-64.87809782899573,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.93,0.20779028133928723,-0.2680292006009863,1.572535421139472,0.0,0.0,1.572,0.05720129185326202,0.04435754791343856,-0.0007809534275501616,64.82804526971678,-64.89295098177266,64.93197636147528,-64.88035431740727,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.94,0.21087820493632825,-0.272010899682355,1.5764550572260072,0.0,0.0,1.576,0.05797029976651985,0.044954821482824606,-0.0008017679575402399,64.82523781468514,-64.89655659090695,64.94025021622954,-64.88257387509793,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.95,0.214010321368688,-0.27604951617343115,1.5803747531075032,0.0,0.0,1.58,0.058745629661260096,0.04555697877157382,-0.0008228985951127275,64.8184809979245,-64.90064987287789,64.95246032136674,-64.88429748945289,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.96,0.21718722605699445,-0.28014581387256676,1.5842945281173715,0.0,0.0,1.584,0.05952785888318497,0.04616445828445352,-0.0008443959555902435,64.81386659700622,-64.90446741290941,64.96252707931,-64.88630143646272,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.97,0.22040952018562998,-0.2843005639424767,1.5882144031769252,0.0,0.0,1.588,0.060317716380629036,0.04677781208767593,-0.0008663352919225889,64.80979948521544,-64.90820831095189,64.97204160543798,-64.8883834890373,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.98,0.22367781069806508,-0.288514544914797,1.5921343951374365,0.0,0.0,1.592,0.0611159632412421,0.04739762136692538,-0.000888783309043442,64.80588893640193,-64.91191809378279,64.98138942744639,-64.89049423653455,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.99,0.22699271083566544,-0.29278854338991894,1.5960545161156283,0.0,0.0,1.596,0.06192334563996459,0.04802446095434564,-0.0009117932046312038,64.80208239919995,-64.91560539878084,64.99062567059246,-64.89262878073225,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,0.2303548407522457,-0.29712335482757446,1.5999747745184372,0.0,0.0,1.6,0.06274059348796153,0.0486588968160807,-0.0009354103537961341,64.79840983807996,-64.91927158715059,64.99972703719946,-64.89479335652707,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4.01,0.23376482810738225,-0.3015197843048689,1.603895175746447,0.0,0.0,1.6039999999999999,0.0635684229787563,0.04930148696853642,-0.0009596763941544549,64.79491923908634,-64.92291600640928,65.0086524849829,-64.89699635281717,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0200000000000005,0.23722330863537783,-0.305978647239093,1.6078157225196437,0.0,0.0,1.608,0.06440753651751284,0.049952780845141306,-0.0009846310760766226,64.7916603815495,-64.92653726673143,65.0173584488504,-64.8992461010314,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4.03,0.24073092669643706,-0.3105007700845033,1.6117364149922242,0.0,0.0,1.612,0.06525862038403642,0.05061331716450996,-0.0010103128317027884,64.78868049360207,-64.93013387253424,65.02580332299391,-64.90155041347427,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4.04,0.24428834101678099,-0.31508699770588344,1.6156572507856306,0.0,0.0,1.616,0.06612234253237766,0.05128362202439552,-0.0010367587914652822,64.78125079853105,-64.93430754936054,65.03872120609144,-64.90331355793705,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4.05,0.24789620980039498,-0.31973817419512746,1.6195782267206509,0.0,0.0,1.6199999999999999,0.06699938998572881,0.05196423505502566,-0.001064015942556547,64.77741114218854,-64.9380469964748,65.04807818075913,-64.90555341225317,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0600000000000005,0.25155520681718124,-0.32445516356592613,1.6234993414701526,0.0,0.0,1.624,0.0678905714254229,0.05265578481639412,-0.0010921596638346675,64.77513225678531,-64.94161072630096,65.05590606336469,-64.9080148333939,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4.07,0.2552660165358285,-0.3292388434754587,1.6274205881532153,0.0,0.0,1.6280000000000001,0.06879665752735788,0.05335887555437699,-0.0011212489610926892,64.77376745808883,-64.94507885700995,65.06284940603082,-64.910616887868,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4.08,0.2590293346742242,-0.334090105914876,1.631341953511586,0.0,0.0,1.6320000000000001,0.06971831732994363,0.054074039019224564,-0.0011513192432730085,64.77310291050604,-64.94848368411392,65.06912898897914,-64.91333525556091,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4.09,0.26284586881255223,-0.33900985797240596,1.635263419546732,0.0,0.0,1.636,0.07065612091886536,0.054801734131347146,-0.0011823908897176762,64.77305651264318,-64.95184458474304,65.07483880157085,-64.91616306586693,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4.1,0.26671633892072105,-0.3439990224808519,1.639184964808039,0.0,0.0,1.64,0.07161055194275624,0.05554235471123322,-0.0012144763753898034,64.77358770280918,-64.95517549110441,65.08003112013584,-64.91909845722348,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4.11,0.27064147779441405,-0.34905853854462154,1.64310656512209,0.0,0.0,1.6440000000000001,0.07258201833831855,0.05629623655737928,-0.0012475842417704209,64.77466862290385,-64.95848736848082,65.08474385263855,-64.92214073213646,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4.12,0.2746220314155038,-0.35418936196814615,1.6470281939540174,0.0,0.0,1.6480000000000001,0.07357086016610064,0.05706366277851003,-0.0012817209519099917,64.77627411601416,-64.96178958463183,65.08901072459378,-64.92528924065878,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4.13,0.2786587592764987,-0.3593924656377469,1.6509498230240824,0.0,0.0,1.652,0.07457735247468697,0.05784486491812393,-0.0013168937559010117,64.778377992083,-64.96509077817564,65.09286557305344,-64.92854310406979,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
