time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,eta_hat1,eta_hat2,eta_hat3,eta_hat4,fault_index
46.54,9.957385204983868,10.083988155527027,14.994405301063452,10.0,10.0,15.0,9.287525667340991e-05,0.000490214471650607,-0.06095778349588861,13.736952752195364,-14.492923566154882,14.900844400050229,-14.491594382020132,0.9640329648583557,0.9418700210384723,0.8638182126419275,0.9451448667835777,3.0
46.550000000000004,9.957401607466654,10.083165515298926,14.994417355990906,10.0,10.0,15.0,-6.08701531927298e-05,0.0004858050479366734,-0.06091546731661255,13.737387523146094,-14.492289723665877,14.901061731863004,-14.491337887866173,0.9641048272745404,0.9419464687387072,0.863824651171106,0.945254467766743,3.0
46.56,9.95741848413592,10.082342975876859,14.994428747113298,10.0,10.0,15.0,-0.00021419896209798263,0.00048103091197671894,-0.06087336019217703,13.737762771555674,-14.491713951765547,14.90134340761918,-14.491032307863785,0.9641765461895841,0.9420248928944721,0.8638332817312029,0.945363849889105,3.0
46.57,9.957435833888578,10.081520573163646,14.99443947204814,10.0,10.0,15.0,-0.0003672232179887295,0.0004759047375141362,-0.060831462003758545,13.738077422311882,-14.491198694791391,14.901690570590814,-14.490675207160912,0.9642481216718535,0.9421052926788362,0.863844104010723,0.945473013254933,3.0
46.58,9.957453649533353,10.080698530961127,14.994449516328928,10.0,10.0,15.0,-0.0005204997495774142,0.00047052712766229777,-0.060789771666764594,13.738330603118126,-14.490753539627972,14.902104136097961,-14.490257014186517,0.9643195541465409,0.9421876624267177,0.8638571155261726,0.9455819585127093,3.0
46.59,9.957471928049271,10.079876941614872,14.994458874072281,10.0,10.0,15.0,-0.0006742230471278679,0.0004649428694320638,-0.060748288771434664,13.738523302629815,-14.490381037954618,14.902583053403163,-14.489775185320333,0.9643908437888495,0.9422719996898766,0.8638723151347188,0.9456906859296452,3.0
46.6,9.957490662439422,10.079056004231049,14.994467533310011,10.0,10.0,15.0,-0.0008285255443682484,0.00045927927941261874,-0.06070701244083089,13.738668806162805,-14.49007529344229,14.903113216270048,-14.489235609271473,0.9644619909745749,0.9423582982582981,0.8638896993800359,0.9457991960788851,3.0
46.61,9.957509847855887,10.078235863844126,14.994475485021052,10.0,10.0,15.0,-0.0009836215650903422,0.0004536121399074951,-0.06066594196896498,13.738771660201909,-14.489836983160446,14.903689793120131,-14.488637611147954,0.9645329959781932,0.9424465540137612,0.8639092661746091,0.9459074893790465,3.0
46.62,9.957529478601675,10.077416677376942,14.994482720656647,10.0,10.0,15.0,-0.0011392296619048515,0.0004480432461360375,-0.06062507661232066,13.738852284314635,-14.48964883747018,14.904291105495625,-14.487998430468668,0.964603859092608,0.9425367610214569,0.8639310116704445,0.9460155662768518,3.0
46.63,9.957549549095294,10.076598602331025,14.994489231350421,10.0,10.0,15.0,-0.0012951925795872269,0.00044266688857224213,-0.06058441556748447,13.738927012927187,-14.489498122224182,14.904899808153383,-14.487330777469486,0.9646745806128504,0.9426289136749538,0.8639549323819724,0.9461234272222669,3.0
46.64,9.95757005411194,10.07578179542295,14.99449500970085,10.0,10.0,15.0,-0.00145080573185683,0.000437513233713452,-0.06054395777398665,13.739018128206132,-14.489358622146403,14.90549223597164,-14.48666080618265,0.9647451608287224,0.9427230047579459,0.8639810230735518,0.9462310726572843,3.0
46.65,9.957590988093326,10.074966413958586,14.994500047074341,10.0,10.0,15.0,-0.0016058239378331026,0.00043267016154207514,-0.06050370234662428,13.73914339187244,-14.489215192110013,14.906049525308937,-14.4860036302668,0.9648156000342518,0.9428190284117594,0.8640092799844576,0.9463385030303398,3.0
46.660000000000004,9.957612346515148,10.074152606614843,14.994504336801548,10.0,10.0,15.0,-0.0017596058062434828,0.000428105515671542,-0.06046364804975035,13.739315551209247,-14.489048101093335,14.906558123538145,-14.485378920039803,0.9648858985065477,0.9429169773120167,0.864039697653035,0.946445718764067,3.0
46.67,9.95763412461993,10.073340524155956,14.994507871810619,10.0,10.0,15.0,-0.0019115771331457984,0.0004238130051756697,-0.0604237937108522,13.739548895429607,-14.488838019622749,14.907002843145506,-14.484805949119146,0.9649560565266078,0.9430168444056523,0.8640722709391419,0.9465527202870294,3.0
