time,x_ref,y_ref,z_ref,yaw_ref
1.97,0.0,0.0,0.26266666666666666,0.0
1.98,0.0,0.0,0.264,0.0
1.99,0.0,0.0,0.2653333333333333,0.0
2.0,0.0,0.0,0.26666666666666666,0.0
2.01,0.0,0.0,0.26799999999999996,0.0
2.02,0.0,0.0,0.2693333333333333,0.0
2.03,0.0,0.0,0.2706666666666666,0.0
2.04,0.0,0.0,0.27199999999999996,0.0
2.05,0.0,0.0,0.2733333333333333,0.0
2.06,0.0,0.0,0.27466666666666667,0.0
2.07,0.0,0.0,0.27599999999999997,0.0
2.08,0.0,0.0,0.2773333333333333,0.0
2.09,0.0,0.0,0.2786666666666667,0.0
2.1,0.0,0.0,0.28,0.0
2.11,0.0,0.0,0.2813333333333333,0.0
2.12,0.0,0.0,0.2826666666666667,0.0
2.13,0.0,0.0,0.284,0.0
2.14,0.0,0.0,0.2853333333333334,0.0
2.15,0.0,0.0,0.2866666666666667,0.0
2.16,0.0,0.0,0.28800000000000003,0.0
2.17,0.0,0.0,0.28933333333333333,0.0
2.18,0.0,0.0,0.2906666666666667,0.0
2.19,0.0,0.0,0.292,0.0
2.2,0.0,0.0,0.29333333333333333,0.0
2.21,0.0,0.0,0.2946666666666667,0.0
2.22,0.0,0.0,0.29600000000000004,0.0
2.23,0.0,0.0,0.29733333333333334,0.0
2.24,0.0,0.0,0.2986666666666667,0.0
2.25,0.0,0.0,0.3,0.0
2.26,0.0,0.0,0.3013333333333333,0.0
2.27,0.0,0.0,0.30266666666666664,0.0
2.28,0.0,0.0,0.30399999999999994,0.0
2.29,0.0,0.0,0.3053333333333333,0.0
2.3,0.0,0.0,0.30666666666666664,0.0
2.31,0.0,0.0,0.308,0.0
2.32,0.0,0.0,0.30933333333333335,0.0
2.33,0.0,0.0,0.3106666666666667,0.0
2.34,0.0,0.0,0.312,0.0
2.35,0.0,0.0,0.31333333333333335,0.0
2.36,0.0,0.0,0.31466666666666665,0.0
2.37,0.0,0.0,0.31600000000000006,0.0
2.38,0.0,0.0,0.3173333333333333,0.0
2.39,0.0,0.0,0.3186666666666667,0.0
2.4,0.0,0.0,0.32,0.0
2.41,0.0,0.0,0.32133333333333336,0.0
2.42,0.0,0.0,0.32266666666666666,0.0
2.43,0.0,0.0,0.324,0.0
2.44,0.0,0.0,0.3253333333333333,0.0
2.45,0.0,0.0,0.32666666666666666,0.0
2.46,0.0,0.0,0.328,0.0
2.47,0.0,0.0,0.32933333333333337,0.0
2.48,0.0,0.0,0.33066666666666666,0.0
2.49,0.0,0.0,0.332,0.0
2.5,0.0,0.0,0.3333333333333333,0.0
2.51,0.0,0.0,0.3346666666666666,0.0
2.52,0.0,0.0,0.33599999999999997,0.0
2.53,0.0,0.0,0.3373333333333333,0.0
2.54,0.0,0.0,0.33866666666666667,0.0
2.55,0.0,0.0,0.34,0.0
2.56,0.0,0.0,0.3413333333333334,0.0
2.57,0.0,0.0,0.3426666666666667,0.0
2.58,0.0,0.0,0.34400000000000003,0.0
2.59,0.0,0.0,0.3453333333333333,0.0
2.6,0.0,0.0,0.3466666666666667,0.0
2.61,0.0,0.0,0.348,0.0
2.62,0.0,0.0,0.3493333333333334,0.0
2.63,0.0,0.0,0.3506666666666666,0.0
2.64,0.0,0.0,0.35200000000000004,0.0
2.65,0.0,0.0,0.35333333333333333,0.0
2.66,0.0,0.0,0.3546666666666667,0.0
2.67,0.0,0.0,0.356,0.0
2.68,0.0,0.0,0.35733333333333334,0.0
2.69,0.0,0.0,0.35866666666666663,0.0
2.7,0.0,0.0,0.36,0.0
2.71,0.0,0.0,0.36133333333333334,0.0
2.72,0.0,0.0,0.3626666666666667,0.0
2.73,0.0,0.0,0.364,0.0
2.74,0.0,0.0,0.36533333333333334,0.0
2.75,0.0,0.0,0.36666666666666664,0.0
2.76,0.0,0.0,0.368,0.0
2.77,0.0,0.0,0.36933333333333335,0.0
2.78,0.0,0.0,0.37066666666666664,0.0
2.79,0.0,0.0,0.372,0.0
2.8,0.0,0.0,0.37333333333333335,0.0
2.81,0.0,0.0,0.3746666666666667,0.0
2.82,0.0,0.0,0.376,0.0
2.83,0.0,0.0,0.37733333333333335,0.0
2.84,0.0,0.0,0.37866666666666665,0.0
2.85,0.0,0.0,0.38,0.0
2.86,0.0,0.0,0.3813333333333333,0.0
2.87,0.0,0.0,0.3826666666666667,0.0
2.88,0.0,0.0,0.38399999999999995,0.0
2.89,0.0,0.0,0.38533333333333336,0.0
2.9,0.0,0.0,0.38666666666666666,0.0
2.91,0.0,0.0,0.388,0.0
2.92,0.0,0.0,0.3893333333333333,0.0
2.93,0.0,0.0,0.39066666666666666,0.0
2.94,0.0,0.0,0.39199999999999996,0.0
2.95,0.0,0.0,0.3933333333333333,0.0
2.96,0.0,0.0,0.39466666666666667,0.0
2.97,0.0,0.0,0.396,0.0
2.98,0.0,0.0,0.3973333333333333,0.0
