receive_time_s,stamp_s,sequence,frame_id,planner_id,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax_ref,ay_ref,az_ref,yaw_ref,yaw_rate_ref,trajectory_status
1780692279.886133909,1780692279.885495901,133,map,ego_position_cmd,0.05945573233451449,0.694913055555406,1.2498179921440968,-0.1552108749999327,0.02675507955053152,0.0009590295737052798,-0.012039785797739186,-0.06984489374996972,-0.0025220358522949093,2.970891330299128,0.45,1
1780692279.941089153,1780692279.940510035,134,map,ego_position_cmd,0.05119466744950923,0.696235622119871,1.2498653766985195,-0.155806029953942,0.023037600352279152,0.0008249927059883764,-0.01036692015852562,-0.0701127134792739,-0.0025244346953625517,2.9947955111994817,0.45,1
1780692279.996181726,1780692279.995503187,135,map,ego_position_cmd,0.04344258189635862,0.6972934523975052,1.2499032439683284,-0.1562820535788773,0.01954916185336138,0.0006995380424054912,-0.008797122834012622,-0.07032692411049479,-0.0025263517258966328,3.0171500540989658,0.45,1
1780692280.051144838,1780692280.050475121,136,map,ego_position_cmd,0.035616607872545065,0.6981830800651482,1.2499350678404733,-0.15668238602931667,0.01602747354264528,0.0005731540920389416,-0.007212363094190377,-0.07050707371319251,-0.002527962809423962,3.039654461848477,0.45,1
1780692280.105771303,1780692280.105473280,138,map,ego_position_cmd,0.019881999929402393,0.6994348381011933,1.2499798115707443,-0.15724567714553703,0.008946899968231076,0.00031966121087736944,-0.0040261049857039845,-0.07076055471549167,-0.002530227960768938,3.084756344100242,0.45,1
1780692280.160815001,1780692280.160447598,139,map,ego_position_cmd,0.012048870752747158,0.6997925452515871,1.2499925903528137,-0.1574066453632142,0.005421991838736221,0.00019367126638423146,-0.0024398963274313,-0.07083299041344639,-0.002530874886611193,3.1071605053486566,0.45,1
1780692280.215870857,1780692280.215466499,140,map,ego_position_cmd,0.004166242014148677,0.6999752025893828,1.2499991143703488,-0.15748884116522227,0.0018748089063669046,6.695864695293803e-05,-0.0008436640078651072,-0.07086997852435002,-0.0025312051649989107,3.1296888238488463,0.45,1
1780692280.271005154,1780692280.270496130,141,map,ego_position_cmd,-0.003704177917959359,0.6999803981167404,1.2499992999278398,-0.1574911791525332,-0.0016668800630817117,-5.953226436196522e-05,0.0007500960283867703,-0.07087103061863995,-0.0025312145588468862,-3.1310090905303456,0.45,1
1780692280.325939894,1780692280.325458765,142,map,ego_position_cmd,-0.011573965526131567,0.6998085809725083,1.2499931631387342,-0.15741386143762875,-0.005208284486759206,-0.00018603559823291224,0.002343728019041643,-0.07083623764693295,-0.0025309038838984242,-3.108518150829399,0.45,1
1780692280.380988598,1780692280.380482912,143,map,ego_position_cmd,-0.01943634020481458,0.6994599099745816,1.2499807073484568,-0.15725695948856172,-0.008746353092166561,-0.0003124903286320817,0.003935858891474953,-0.07076563176985279,-0.0025302733095156228,-3.0860316710801943,0.45,1
1780692280.436265945,1780692280.435530186,144,map,ego_position_cmd,-0.027289851264917227,0.698934469518187,1.2499619308473313,-0.15702051128318423,-0.012280433069212754,-0.00043892108240293614,0.00552619488114574,-0.07065923007743291,-0.002529322749146153,-3.063542429228686,0.45,1
1780692280.491209269,1780692280.490530729,145,map,ego_position_cmd,-0.035142947723092295,0.698231206564449,1.2499367888493775,-0.1567040429540021,-0.015814326475391535,-0.0005655123077944632,0.007116446913926191,-0.07051681932930094,-0.002528049935499739,-3.041014744328344,0.45,1
1780692280.546107769,1780692280.545494080,146,map,ego_position_cmd,-0.04296634698417048,0.6973526925573428,1.2499053637454125,-0.15630871165080423,-0.019334856142876715,-0.000691840039533613,0.008700685264294522,-0.07033892024286191,-0.0025264590396115115,-3.018521212180052,0.45,1
1780692280.601118326,1780692280.600539684,147,map,ego_position_cmd,-0.05076819775893819,0.6962984119171055,1.24986762519472,-0.15583428536269753,-0.022845688991522187,-0.0008180833364301876,0.010280560046184986,-0.0701254284132139,-0.0025245485254827096,-2.996027131930599,0.45,1
1780692280.655722141,1780692280.655443668,149,map,ego_position_cmd,-0.06630254766863923,0.6936625847726922,1.2497731491287039,-0.15464816314771146,-0.029836146450887654,-0.0010704332331925566,0.013426265902899446,-0.06959167341647017,-0.0025197656746406296,-2.9510050918281867,0.45,1
1780692280.710886002,1780692280.710459471,150,map,ego_position_cmd,-0.0740208871414815,0.6920831891028673,1.2497164527633196,-0.1539374350962903,-0.03330939921366668,-0.0011964061536644769,0.014989229646150005,-0.06927184579333064,-0.002516895421143052,-2.9284952525792267,0.45,1
1780692280.765969753,1780692280.765491724,151,map,ego_position_cmd,-0.08170017247715793,0.6903308417073049,1.249653472102279,-0.1531488787682872,-0.036765077614721066,-0.00132220208441352,0.01654428492662448,-0.06891699544572925,-0.002513707025177877,-2.905989967329582,0.45,1
1780692280.821343184,1780692280.820603371,152,map,ego_position_cmd,-0.08933136113780897,0.688407901676758,1.2495842681588178,-0.15228355575454114,-0.04019911251201404,-0.0014477198545275593,0.018089600630406318,-0.06852760008954352,-0.0025102035755401575,-2.8835045347289214,0.45,1
1780692280.876229286,1780692280.875533819,153,map,ego_position_cmd,-0.09692054624097471,0.6863129609699142,1.2495087640499103,-0.15134083243646143,-0.04361424580843862,-0.0015731069699552378,0.01962641061379738,-0.06810337459640765,-0.0025063811800267112,-2.8610097061294018,0.45,1
1780692280.931150913,1780692280.930523157,154,map,ego_position_cmd,-0.10446241397358288,0.6840473081268756,1.249426977456174,-0.15032128865709404,-0.047008086288112295,-0.0016983237808381629,0.021153638829650535,-0.06764457989569232,-0.0025022407337188064,-2.838509716481052,0.45,1
1780692280.986163616,1780692280.985516071,155,map,ego_position_cmd,-0.11195002253567425,0.6816130161110417,1.2493389521615181,-0.14922585724996879,-0.05037751014105342,-0.0018233025955455826,0.022669879563474042,-0.06715163576248596,-0.0024977844531768574,-2.8160138803309325,0.45,1
1780692281.041167021,1780692281.040496826,156,map,ego_position_cmd,-0.11934530937621693,0.6790238549556781,1.249245154038446,-0.14806073473005513,-0.05370538921929762,-0.0019474501120226775,0.024167425148683933,-0.06662733062852481,-0.0024930359231963312,-2.7936264590790176,0.45,1
1780692281.096171856,1780692281.095537663,157,map,ego_position_cmd,-0.12675352144359184,0.6762415436477226,1.249144159064638,-0.14680869464147517,-0.05703908464961633,-0.002072586249139365,0.025667588092327352,-0.06606391258866384,-0.0024879230526472975,-2.771016089378894,0.45,1
1780692281.151273012,1780692281.150561810,158,map,ego_position_cmd,-0.13405678575283647,0.6733091062646056,1.2490374895311378,-0.14548909781907257,-0.060325553588776414,-0.002196772385109521,0.02714649911494939,-0.06547009401858267,-0.0024825229075138514,-2.7485299088800037,0.45,1
1780692281.205896139,1780692281.205457449,160,map,ego_position_cmd,-0.1484795524925842,0.6669445101143131,1.2488051706172583,-0.1426250295514409,-0.06681579862166291,-0.002444698473565444,0.03006710937974831,-0.06418126329814841,-0.0024707617624987,-2.7034842347803294,0.45,1
